Template_ID,Cluster_ID,Month_ID,Event_Type,Valid_From,Peak_At,Valid_To,Carryover_Flag,Participating_Planets,Sign_Signature,Aspect_Signature,Max_Orb,Min_Planet_Count,Moon_Eligibility,Anchor_Planet,Anchor_Solar_House,Anchor_Natal_House,Personalization_Mode,House_Token_Planets,Date_Source,Date_Key,Date_Precision,Selection_Group,Supersedes_Cluster_IDs,Section_Order,Priority,Title,Paragraph_Template,Tags,Active_Flag
2026_08_FIVE_PLANET_NETWORK_S03_N07,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,3,7,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,対話の仕方を変え関係を更新していく時,{event_date}前後は、パートナーや取引相手との会話が、関係の前提や今後の約束を組み替えるきっかけになります。惹かれる言葉や斬新な提案が増える一方、雰囲気で理解し合えたと思うと条件の違いを見落とします。相手の言葉を言い換えて確認し、合意と希望を分けて残しましょう。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S03_N08,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,3,8,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,深い話を通して秘密と負担を整理する時,{event_date}前後は、共有資産、親密さ、秘密、心の奥にある不安について、避けていた対話を始めやすくなります。核心を突く言葉が変化を促す反面、情報が不十分なまま相手の意図を深読みしやすい時でもあります。感情を否定せず、金額や約束など確認できる事実から順に話してください。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S03_N09,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,3,9,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,学び直しで世界を見る言葉を更新する時,{event_date}前後は、専門知識、思想、外国語、遠い文化に触れ、これまで当然だと思っていた考えを別の言葉で捉え直せます。大胆な理解の飛躍が起こりやすい一方、魅力的な説を根拠なく広めてしまう可能性もあります。学んだ内容を自分で要約し、事実と解釈を分けてから発信しましょう。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S03_N10,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,3,10,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,仕事で発する言葉と評価を刷新する時,{event_date}前後は、会議、発表、肩書に伴う発言を通して、社会でどんな人物として見られたいかが変わります。新しい企画を伝える力は高まりますが、印象的な表現を優先すると実行条件や責任が曖昧になりやすいでしょう。目的、期限、担当を整えたうえで、自分の提案を簡潔に示してください。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S03_N11,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,3,11,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,仲間との情報交換から未来を描き直す時,{event_date}前後は、友人、チーム、オンライン上の交流から、将来の計画を大きく変える情報や発想が入ってきます。共感の輪は広がりやすいものの、話題の勢いだけで全員の意見が一致したと思い込みやすいでしょう。面白い案を記録し、誰が実際に参加するのかを後から個別に確かめてください。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S03_N12,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,3,12,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,静かな思考から言葉になる前の声を聴く時,{event_date}前後は、夢、記憶、ふと浮かぶ言葉の断片が増え、表に出していない考えが新しい意味で結びつきます。直感的な発想は豊かですが、疲れている時ほど不安と事実を混同しやすく、情報を追うほど思考が散ります。通知から離れて静かに書き留め、繰り返し残る内容だけを後で検討してください。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S04_N01,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,4,1,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,安心できる場所から自分を作り直す時,{event_date}前後は、住まいや家族との関係を整えることが、自分の振る舞い、身体感覚、今後の生き方を変えるきっかけになります。暮らしを大胆に刷新したくなる一方、感情の高まりだけで環境を変えると落ち着く場所を失いやすいでしょう。まず自分のための空間を一つ整え、心身の反応を確かめてください。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S04_N02,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,4,2,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,家の安心とお金の基準を組み替える時,{event_date}前後は、住居費、家族に関する支出、家に残す物を見直し、自分にとって必要な豊かさを再定義したくなります。快適な暮らしへの発想は広がりますが、理想的な住環境を急いで整えようとすると予算が曖昧になります。安心に必要な費用と見栄のための費用を分け、優先順位を決めましょう。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S04_N03,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,4,3,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,家族との対話で暮らしを更新していく時,{event_date}前後は、家族との連絡、住まいの手続き、近隣とのやり取りを通して、暮らしの前提を変える情報が入ってきます。昔の記憶と現在の事実が混ざりやすく、言葉の勢いで互いの意図を決めつけると話が散らかります。必要事項を書き出し、気持ちと実務を分けて話し合ってください。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S04_N04,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,4,4,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,家と心の土台を根本から整え直す時,{event_date}前後は、住まい、家族、心のよりどころに長く潜んでいた違和感が表面化し、暮らしの土台を変えたくなります。新しい生活像が鮮明になる一方、懐かしさや不安を現実の条件と混同しやすい時でもあります。すぐに結論を出さず、残したい習慣と終えたい習慣を具体的に分けてください。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S04_N05,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,4,5,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,家の中に喜びと創作の余白を作る時,{event_date}前後は、安心できる場所で創作、恋愛、遊び、子どもとの時間を楽しむことが、暮らし全体を新鮮にします。水星と金星が外惑星の刺激を運び、意外なアイデアが生まれますが、家族全員が同じ楽しさを求めているとは限りません。小さく試せる場を作り、互いの好みを尊重しましょう。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S04_N06,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,4,6,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,家庭の日課と世話の負担を整え直す時,{event_date}前後は、家事、在宅での仕事、家族の世話、休息の取り方を見直し、日常を持続可能な形へ変えたくなります。便利な仕組みや新しい分担案は役立ちますが、一度に変えると誰の負担が減ったのか見えなくなります。毎日の作業を可視化し、最も重い一項目から分担を調整してください。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S04_N07,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,4,7,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,二人の居場所と関係の形を話し合う時,{event_date}前後は、パートナーや重要な相手と、住まい、家族との距離、安心できる関係の形を話し合う流れが強まります。理想の暮らしへの期待が膨らむ一方、相手も同じ未来を望むと思い込むとすれ違います。感情的な希望と実際の条件を分け、互いに必要な居場所を具体的に確認してください。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S04_N08,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,4,8,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,受け継いだ家の課題と共有資産を見直す時,{event_date}前後は、家族から受け継いだ価値観、共有する住まいや資産、言いにくかった負担を根本から整理したくなります。深い対話が変化を促しますが、秘密や不安があるほど情報を補って考えすぎやすいでしょう。契約や金額は資料で確かめ、感情の整理とは別の手順で扱ってください。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S04_N09,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,4,9,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,故郷と遠い世界の間で居場所を考える時,{event_date}前後は、故郷の価値観と新しい学び、遠い土地での経験を比べ、自分がどこを居場所としたいかを考え直します。移動や学習を伴う生活像に惹かれますが、理想だけで現在の基盤を手放すと条件の見落としが増えます。今いる場所で試せる変化と、長期準備が必要な変化を分けましょう。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S04_N10,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,4,10,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,家庭の土台から仕事の役割を見直す時,{event_date}前後は、家での暮らしや家族への責任を起点に、仕事上の立場、働く場所、社会で担う役割を組み替えたくなります。新しい働き方への着想は増えますが、公的な期待と私生活の余力を同時に満たせるとは限りません。時間、場所、責任を具体化し、生活が続く条件を優先してください。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S04_N11,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,4,11,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,仲間と描く未来の居場所を選び直す時,{event_date}前後は、友人、地域、コミュニティとの関わりから、将来どこで誰と暮らしたいかという新しい構想が生まれます。選んだ家族のようなつながりに希望を感じる一方、共感だけで生活上の負担まで共有できると思い込みやすいでしょう。理想を語りつつ、役割と距離の取り方を確かめてください。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S04_N12,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,4,12,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,心の奥に残る家族の記憶をほどく時,{event_date}前後は、昔の住まい、家族から受けた影響、言葉にならない安心や孤独の記憶が浮かびやすくなります。水星と金星が深い変化を意識へ運ぶため、理解が進む一方、夢や不安を現在の事実と思いやすい時でもあります。一人で静かに休み、繰り返し現れる感情を記録してから扱ってください。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S05_N01,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,5,1,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,好きな表現を通して自分を更新する時,{event_date}前後は、創作、恋愛、遊びの中で感じる高揚が、装い、振る舞い、自分の見せ方を新しくします。水星と金星が外惑星の刺激を運ぶため、意外な魅力や個性を試しやすい一方、強い反応を確かな自己像と思い込みやすいでしょう。周囲の評価より、自分が自然に続けられる表現を選んでください。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S05_N02,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,5,2,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,才能と楽しみに注ぐ価値を選び直す時,{event_date}前後は、好きなことや得意な表現へ、お金、時間、道具をどれだけ注ぐかを考え直します。新しい才能の活かし方が見える反面、ときめきの強さから費用や成果を楽観視しやすい時でもあります。予算と試す期間を決め、自分の価値を売上や反応だけで測らないようにしましょう。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S05_N03,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,5,3,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,遊び心のある言葉から表現が広がる時,{event_date}前後は、文章、会話、短い発信、身近な学びに遊び心が加わり、独創的な表現が生まれやすくなります。恋や創作に関する連絡も活発になりますが、面白い言葉を相手の本心や確約と受け取りやすいでしょう。ひらめきは下書きに残し、大事な返事だけは意味を確認してください。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S05_N04,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,5,4,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,安心できる場所で喜びを育て直す時,{event_date}前後は、家の中で楽しめる創作、家族や子どもとの遊び、心からくつろげる時間が暮らしを新鮮にします。過去に諦めた楽しみを取り戻せる一方、理想の家族像を現実の相手へ重ねると期待が重くなります。誰もが同じ楽しみ方をする前提を置かず、自分から小さな喜びを作ってください。,aspect_cluster;mercury;venus;outer_planets,1
2026_08_FIVE_PLANET_NETWORK_S05_N05,2026_08_FIVE_PLANET_NETWORK,2026-08,aspect_cluster,2026-08-10T00:00:00+09:00,2026-08-12T12:39:00+09:00,2026-08-13T23:59:59+09:00,0,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,MERCURY:LEO|VENUS:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:180|MERCURY-NEPTUNE:120|MERCURY-URANUS:60|VENUS-NEPTUNE:180|VENUS-URANUS:120|VENUS-PLUTO:120,2,5,not_applicable,MERCURY,5,5,anchor_house,MERCURY|VENUS|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,COMPOSITE:FIVE_PLANET_NETWORK:2026-08-12,around_day,AUG_OUTER_NETWORK,,45,100,創作と恋の熱気を新しい形へ変える時,{event_date}前後は、創作、恋愛、遊び、自己表現への意欲が強まり、これまで選ばなかった方法を大胆に試したくなります。魅力と発想が連動する濃い時期ですが、高揚を長期的な確信と取り違えると判断が早くなります。完成や関係の結論を急がず、今しか出ないアイデアと感情を丁寧に残しましょう。,aspect_cluster;mercury;venus;outer_planets,1
