Record_ID,Month_ID,Record_Type,Primary_Planet,Secondary_Planet,Primary_Sign,Secondary_Sign,Match_Type,Target_Natal_House,Valid_From,Valid_To,State_Changes,Tone,Title,Interpretation,Priority,Active_Flag
2026_09_RESONANCE_NEPTUNE_SUN_ARIES_LIBRA_20260923_20260930_SAME_NATAL_06,2026-09,resonance,NEPTUNE,SUN,ARIES,LIBRA,same_natal_house,6,2026-09-23,2026-09-30,SUN:2026-09-23:sign_ingress,activation,奉仕の衝動を公平な分担へ導く,"9月23日に太陽が乙女座から天秤座へ移ると、牡羊座の海王星が刺激する奉仕の衝動を、天秤座の太陽が同僚や支援相手との公平な分担へ導きます。前日まで整えてきた手順は、誰が無理をしているかまで含めて見直す段階に入ります。善意で穴を埋め続けると、必要な休息や本来の担当が見えにくくなります。依頼の量、期限、代替できる人を共有し、自分の休憩も予定として置いてください。海王星の共感を相互の配慮へ変えることで、助ける仕事を継続可能な習慣へ整えられます。",160,1
2026_09_RESONANCE_NEPTUNE_SUN_ARIES_LIBRA_20260923_20260930_SAME_NATAL_07,2026-09,resonance,NEPTUNE,SUN,ARIES,LIBRA,same_natal_house,7,2026-09-23,2026-09-30,SUN:2026-09-23:sign_ingress,activation,関係の理想を双方の選択へ移す,"9月23日の太陽・天秤座入りは、牡羊座の海王星が一対一の関係へ映してきた理想を、実際の対話と選択へ移す節目です。乙女座の太陽が確認してきた細部を、天秤座の太陽は双方の納得や釣り合いへ結び付けます。分かり合えるはずという期待だけでは、違和感を言葉にする機会を逃します。大切にしたいこと、譲れること、今は約束できないことを一つずつ落ち着いて伝えてください。海王星の共感と公平な境界を両立させるほど、近さを安定して保ちながら自分の判断も守れます。",160,1
2026_09_RESONANCE_NEPTUNE_SUN_ARIES_LIBRA_20260923_20260930_SAME_NATAL_08,2026-09,resonance,NEPTUNE,SUN,ARIES,LIBRA,same_natal_house,8,2026-09-23,2026-09-30,SUN:2026-09-23:sign_ingress,activation,深い信頼を明確な合意で支える,"9月23日に太陽が乙女座から天秤座へ移ると、牡羊座の海王星が求める深い一体感へ、天秤座の太陽が同意と公平な責任を持ち込みます。これまで確認してきた共有資産や秘密の細部を、双方が同じ条件で理解しているか確かめる時です。情の深さを証明するために多くを差し出すと、撤回しにくい負担が残ることがあります。金額、期限、閲覧範囲、終了方法を声に出して読み合わせてください。海王星の信頼を明確な合意で支えれば、親密さを曖昧な依存ではなく選び直せる共有へ変えられます。",160,1
2026_09_RESONANCE_NEPTUNE_SUN_ARIES_LIBRA_20260923_20260930_SAME_NATAL_09,2026-09,resonance,NEPTUNE,SUN,ARIES,LIBRA,same_natal_house,9,2026-09-23,2026-09-30,SUN:2026-09-23:sign_ingress,activation,未知の世界を複数の視点へ開く,"9月23日の太陽・天秤座入りを境に、牡羊座の海王星が誘う未知の思想や遠い世界は、他者の視点と比較して理解する対象へ変わります。乙女座の太陽の下で確かめた資料を、天秤座の太陽は異なる立場との対話へ開きます。美しい理念に共感するだけでは、現実に適用した時の偏りを見落とします。賛成する資料と反対する資料を一つずつ読み、自分の結論が変わる条件を書いてください。海王星の想像力を複数の視点にさらすことで、信念を閉じた答えではなく学び続ける軸へできます。",160,1
2026_09_RESONANCE_NEPTUNE_SUN_ARIES_LIBRA_20260923_20260930_SAME_NATAL_10,2026-09,resonance,NEPTUNE,SUN,ARIES,LIBRA,same_natal_house,10,2026-09-23,2026-09-30,SUN:2026-09-23:sign_ingress,activation,使命感を共有できる役割へ整える,"9月23日に太陽が乙女座から天秤座へ移ると、牡羊座の海王星が呼び起こす使命感を、天秤座の太陽が周囲と共有できる役割へ整えます。自分の中で磨いてきた仕事の理想を、関係者の期待や権限とすり合わせる段階です。曖昧な依頼を熱意だけで引き受けると、評価基準や責任の所在がぼやけます。目的、決定者、期限、完了条件を文書にして関係者と共有し、認識の差を早めに丁寧に確認してください。海王星の志を合意の形へ移せば、理想を一人で背負わず協力の土台にできます。",160,1
2026_09_RESONANCE_NEPTUNE_SUN_ARIES_LIBRA_20260923_20260930_SAME_NATAL_11,2026-09,resonance,NEPTUNE,SUN,ARIES,LIBRA,same_natal_house,11,2026-09-23,2026-09-30,SUN:2026-09-23:sign_ingress,activation,未来像を仲間と共同で設計する,"9月23日の太陽・天秤座入りは、牡羊座の海王星が描く未来像を、仲間と共同で設計する流れへ切り替えます。乙女座の太陽が整理してきた作業や参加条件を、天秤座の太陽が発言機会と負担の釣り合いまで広げます。全員が同じ夢を見ていると思い込むと、異なる速度や離れる選択が見えません。目的、担当、発言方法、見直し日を共有し、反対意見を実際に出せる時間も必ず設けてください。海王星の連帯感を対話の仕組みで支えるほど、多様な人が無理なく関われる計画になります。",160,1
2026_09_RESONANCE_NEPTUNE_SUN_ARIES_LIBRA_20260923_20260930_SAME_NATAL_12,2026-09,resonance,NEPTUNE,SUN,ARIES,LIBRA,same_natal_house,12,2026-09-23,2026-09-30,SUN:2026-09-23:sign_ingress,activation,内側の感覚を対等な対話へ開く,"9月23日に太陽が乙女座から天秤座へ移ると、牡羊座の海王星が夢や無意識へ運ぶ感覚を、天秤座の太陽が信頼できる相手との対話へ開きます。一人で記録し整えてきた心身の反応を、必要な範囲だけ落ち着いて言葉にして共有する段階です。相手の気持ちまで引き受けると、休むための静けさが失われます。話す時間と一人へ戻る時間を先に区切り、助言より傾聴を頼んでください。海王星の感受性に対等な関係という器を与えることで、曖昧な不安を孤立せず安心して少しずつほどけます。",160,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_CANCER_20260901_20260927_SAME_NATAL_01,2026-09,resonance,NEPTUNE,MARS,ARIES,CANCER,same_natal_house,1,2026-09-01,2026-09-27,none,activation,守る反応と曖昧な衝動を見分ける,"9月1日から27日までは、牡羊座の海王星がまだ輪郭のない自己像を押し出し、蟹座の火星が身を守る反応を素早く行動へ変えます。気分に合わせて振る舞いが揺れる時ほど、自分を守りたいのか、新しい姿を試したいのかを分ける必要があります。違和感をすぐ相手のせいにすると、本当の疲れや不安を見落とします。人前に出る前後の呼吸、姿勢、言葉の速さを記録し、負担が強い場では一度離れてください。海王星の直感を火星の防衛本能で急かさず、体が落ち着く選択から自己表現を整えられます。",155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_CANCER_20260901_20260927_SAME_NATAL_02,2026-09,resonance,NEPTUNE,MARS,ARIES,CANCER,same_natal_house,2,2026-09-01,2026-09-27,none,activation,安心のための支出に明確な境界を置く,"9月1日から27日までは、牡羊座の海王星が豊かさへの夢を膨らませ、蟹座の火星が暮らしや家族を守るためにお金を動かそうとします。安心を買うつもりの支出が、感情を鎮めるだけの出費へ変わっていないか確認が必要です。反対に不安から抱え込みすぎると、今必要な手当てまで遅れます。生活防衛、快適さ、将来への希望を別欄にし、それぞれの上限と見直し日を書いてください。海王星の理想を火星の保護力で支えることで、夢と安全のどちらも置き去りにしない配分へ近づけます。",155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_CANCER_20260901_20260927_SAME_NATAL_03,2026-09,resonance,NEPTUNE,MARS,ARIES,CANCER,same_natal_house,3,2026-09-01,2026-09-27,none,activation,心配を届く言葉と順序へ整える,"9月1日から27日までは、牡羊座の海王星が直感的な言葉を先に浮かべ、蟹座の火星が大切な人を守るため強い口調になりやすくします。相手をかばうつもりの発言でも、事実と想像が混ざれば話が広がりすぎます。黙って察してもらおうとすれば、不満だけが内側へ残ります。伝える前に、見た事実、感じた心配、求める対応を三つに分け、短い順序へ落ち着いて丁寧に並べてください。海王星の共感を火星の即応性にそのまま乗せず、届く言葉へ整えることで身近な対話を守れます。",155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_CANCER_20260901_20260927_SAME_NATAL_04,2026-09,resonance,NEPTUNE,MARS,ARIES,CANCER,same_natal_house,4,2026-09-01,2026-09-27,none,activation,居場所を続けられる世話で守る,"9月1日から27日までは、牡羊座の海王星が理想の居場所を思い描き、蟹座の火星が家族や住環境を守ろうと忙しく働きます。誰かの不調や家の乱れを見つけると、自分だけで埋め合わせたくなるかもしれません。先回りが続くほど、助けを求める機会と休息が減ります。急ぐ修繕、分担できる家事、今月は保留することを分け、同居人と具体的な担当を一緒に確認してください。海王星の安心への願いを火星の実務へ落とすなら、献身ではなく続けられる世話として家を支えられます。",155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_CANCER_20260901_20260927_SAME_NATAL_05,2026-09,resonance,NEPTUNE,MARS,ARIES,CANCER,same_natal_house,5,2026-09-01,2026-09-27,none,activation,創作の熱と心を守る余白を両立する,"9月1日から27日までは、牡羊座の海王星が創作や恋へ大胆な憧れを送り、蟹座の火星が心を守れる相手や表現へ力を注がせます。感情が動いた瞬間の勢いは強い一方、反応が薄いと急に閉じたくなることがあります。好意や作品を相手の返事だけで無理に評価すると、本来の喜びが不安定になります。自分のために残す部分と人に見せる部分を決め、反応を待つ時間にも別の楽しみを置いてください。海王星の想像力を火星の温かい勇気で支えれば、心をすり減らさず表現を外へ運べます。",155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_CANCER_20260901_20260927_SAME_NATAL_06,2026-09,resonance,NEPTUNE,MARS,ARIES,CANCER,same_natal_house,6,2026-09-01,2026-09-27,none,activation,助ける仕事に休息の境界を加える,"9月1日から27日までは、牡羊座の海王星が人の役に立ちたい気持ちを広げ、蟹座の火星が職場や日課の穴を守るため動き続けようとします。頼まれていない仕事まで拾うと、疲労と責任の境界が曖昧になります。体調の波を意志で押し切ることも、長く続く助けにはなりません。一日の必須作業を三つに絞り、引き受けた追加分と休憩時間を同じ記録へその日のうちに必ず入れてください。海王星の共感を火星の配分で支えることで、世話を自分の健康と両立する働き方へ変えられます。",155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_CANCER_20260901_20260927_SAME_NATAL_07,2026-09,resonance,NEPTUNE,MARS,ARIES,CANCER,same_natal_house,7,2026-09-01,2026-09-27,none,activation,関係を守る反応を率直な対話へ戻す,"9月1日から27日までは、牡羊座の海王星が相手との理想的な一体感を求め、蟹座の火星が関係を守るため素早く反応させます。傷つく前に相手を試したり、言わずにかばったりすると、実際の希望が伝わりません。親密さは感情を同じにすることではなく、違いを扱える余地にも表れます。不安になった場面、確かめたい事実、頼みたいことを別々の項目に分け、落ち着いてゆっくり話してください。海王星の憧れと火星の防衛を自覚するほど、近さを保ちながら対等な選択を取り戻せます。",155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_CANCER_20260901_20260927_SAME_NATAL_08,2026-09,resonance,NEPTUNE,MARS,ARIES,CANCER,same_natal_house,8,2026-09-01,2026-09-27,none,activation,深い信頼を透明な共有条件で守る,"9月1日から27日までは、牡羊座の海王星が深く結び付きたい願いを強め、蟹座の火星が共有するお金や秘密を守ろうと働きます。相手の負担を引き受ければ安心できると思うと、責任や撤回条件が曖昧になります。疑いを抑えるための確認を重ねすぎても、互いの自由が狭まります。金額、期限、閲覧範囲、困った時の相談先を慎重に明文化し、同意を取り直せる日を必ず決めてください。海王星の信頼を火星の保護力で囲うなら、閉じ込める管理ではなく透明な共有として扱えます。",155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_CANCER_20260901_20260927_SAME_NATAL_09,2026-09,resonance,NEPTUNE,MARS,ARIES,CANCER,same_natal_house,9,2026-09-01,2026-09-27,none,activation,未知への憧れに安全な準備を添える,"9月1日から27日までは、牡羊座の海王星が未知の世界への憧れをかき立て、蟹座の火星が自分の信念や文化的な居場所を守ろうとします。共感した考えを家族のように感じるほど、反対意見を脅威として受け取りやすくなります。勢いで遠くへ向かう前に、安全と現実的な準備を十分に確かめる余地が必要です。学びたい主張と反証を一つずつ読み、移動なら連絡先、予算、戻る手段を整えてください。海王星の探究心と火星の備えを組み合わせることで、閉じずに視野を広げられます。",155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_CANCER_20260901_20260927_SAME_NATAL_10,2026-09,resonance,NEPTUNE,MARS,ARIES,CANCER,same_natal_house,10,2026-09-01,2026-09-27,none,activation,使命感を分担できる責任へ変える,"9月1日から27日までは、牡羊座の海王星が仕事へ使命のイメージを映し、蟹座の火星が仲間や立場を守るため前面に立とうとします。曖昧な期待を忠誠心で引き受けると、成果の範囲と休める境界がぼやけます。周囲を守りたい気持ちが強いほど、一人で決めず責任者を確かめることが重要です。目的、担当、決定権、緊急時の連絡順を文書にし、期限前に丁寧に認識を合わせてください。海王星の志を火星の実行力へ渡す時は、背負うことより役割を明らかにする方が信頼を支えます。",155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_CANCER_20260901_20260927_SAME_NATAL_11,2026-09,resonance,NEPTUNE,MARS,ARIES,CANCER,same_natal_house,11,2026-09-01,2026-09-27,none,activation,仲間を守る役割を固定せず分け合う,"9月1日から27日までは、牡羊座の海王星が仲間と実現したい未来を描き、蟹座の火星が所属する場を守るため動かせます。共通の夢があるほど、疲れている人や異なる意見を見えないものにしやすくなります。問題が起きるたび同じ人が対応すると、善意が固定役へ変わります。目的、担当、休む時の代替、離脱の方法を共有し、定期的に落ち着いて負担の偏りを確かめてください。海王星の連帯感を火星の世話で支えるなら、囲い込まず互いが戻って来られる共同体へ育てられます。",155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_CANCER_20260901_20260927_SAME_NATAL_12,2026-09,resonance,NEPTUNE,MARS,ARIES,CANCER,same_natal_house,12,2026-09-01,2026-09-27,none,activation,見えない不安を休息の手順で鎮める,"9月1日から27日までは、牡羊座の海王星が夢や無意識を活発にし、蟹座の火星が見えない不安から心身を守ろうと警戒を強めます。理由が分からない焦りを行動で消そうとすると、休息の必要を見逃します。反対に引きこもり続けると、安心を取り戻す小さな手段まで遠ざかります。眠る前の刺激、夢、体の緊張を短く丁寧に記録し、落ち着ける場所と連絡できる人を決めてください。海王星の感受性を火星の安全確保で包むことで、曖昧な気配に振り回されず確かな静けさへ戻れます。",155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_LEO_20260928_20260930_SAME_NATAL_01,2026-09,resonance,NEPTUNE,MARS,ARIES,LEO,same_natal_house,1,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,曖昧な衝動を誇れる一歩へ整える,9月28日に火星が蟹座から獅子座へ移ると、牡羊座の海王星が映すまだ輪郭のない自己像へ、堂々と試す力が加わります。同じ第1ハウスでは、気分や周囲の期待に合わせていた振る舞いを、自分の表情や選択として示したくなるでしょう。ただし、注目を急いで集めるほど本音が置き去りになりやすいので、憧れと実際に続けたい行動を分けてください。服装、姿勢、名乗り方など小さな外側から試すと、違和感を確かめながら調整できます。月末は完成した人物像を演じるより、誇りを持てる一歩を自分の速さで選ぶことが、この重なりを健やかに使う鍵です。,155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_LEO_20260928_20260930_SAME_NATAL_02,2026-09,resonance,NEPTUNE,MARS,ARIES,LEO,same_natal_house,2,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,見栄の支出を本当に大切な価値へ戻す,9月28日に火星が蟹座から獅子座へ移ると、牡羊座の海王星が抱く理想へ勢いが加わり、価値を形にしたい気持ちが強まります。同じ第2ハウスでは、自信を取り戻すための買い物や、人前で映える道具への出費が増えやすい時です。欲しい物を否定する必要はありませんが、賞賛を得るための支出と、長く使えて自分を支える投資は区別してください。予算、保留期限、手元に残したい額を先に決めると、熱意を暮らしの安定と両立できます。月末は金額の大きさより、何に払うと自尊心が静かに育つかを選ぶことで、曖昧な価値観が現実的な基準へ整います。,155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_LEO_20260928_20260930_SAME_NATAL_03,2026-09,resonance,NEPTUNE,MARS,ARIES,LEO,same_natal_house,3,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,勢いある言葉に確かな意図を通す,9月28日に火星が蟹座から獅子座へ移ると、牡羊座の海王星が受け取る曖昧な気配へ、言葉にして届ける勇気が加わります。同じ第3ハウスでは、発信、学び、身近な相談で自分の考えを前に出したくなり、語り口にも熱がこもるでしょう。一方で、印象的に伝えようとするほど事実と想像が混ざりやすいため、確認できたことと希望を分ける必要があります。送信前に主語、根拠、相手へ求める返答を読み直すと、率直さを損なわず誤解を減らせます。月末は声の大きさで押すより、何を守るために話すのかを明らかにすることが、表現を信頼へつなげます。,155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_LEO_20260928_20260930_SAME_NATAL_04,2026-09,resonance,NEPTUNE,MARS,ARIES,LEO,same_natal_house,4,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,家を守る熱意を明るい役割分担へ,9月28日に火星が蟹座から獅子座へ移ると、牡羊座の海王星が感じる居場所への理想へ、家の空気を自分から変える熱意が加わります。同じ第4ハウスでは、家族を元気づけたい気持ちや住環境を華やかに整えたい衝動が強まり、中心役を引き受けやすくなります。ただ、善意で仕切るほど他の人の望みが見えにくくなるので、誰が何を求めているかを先に聞いてください。模様替え、集まり、家事の再配置は、期限と担当を小さく決めれば無理なく進められます。月末は理想の家庭像を一人で演出するより、安心と楽しさを分け合える形を作ることが、居場所への誇りを育てます。,155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_LEO_20260928_20260930_SAME_NATAL_05,2026-09,resonance,NEPTUNE,MARS,ARIES,LEO,same_natal_house,5,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,創作の陶酔を届けられる作品へ育てる,9月28日に火星が蟹座から獅子座へ移ると、牡羊座の海王星が呼び起こす創作的な憧れへ、見せる喜びと大胆さが加わります。同じ第5ハウスでは、作品、遊び、恋愛的な表現に心が強く向き、胸の内にあったイメージを外へ出したくなるでしょう。ただし、高揚したまま反応や好意を決めつけると、相手の温度や自分の疲れを見落としやすくなります。まず一作、一場面、一回の誘いまでに範囲を絞り、受け取った反応を次の手入れへ生かしてください。月末は評価を急ぐより、夢中になれる核を守りながら人に届く形まで仕上げることが、喜びを持続させます。,155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_LEO_20260928_20260930_SAME_NATAL_06,2026-09,resonance,NEPTUNE,MARS,ARIES,LEO,same_natal_house,6,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,奉仕の熱を続けられる仕事の型へ,9月28日に火星が蟹座から獅子座へ移ると、牡羊座の海王星が抱える助けたい思いへ、役に立つ姿をはっきり示す力が加わります。同じ第6ハウスでは、仕事や日課で率先して動きたくなり、停滞していた作業にも勢いが戻りやすいでしょう。一方で、頼られることを誇りにするほど疲労や曖昧な依頼を抱え込みやすいため、担当範囲と終業時刻を言葉にしてください。優先順位を三つまでに絞り、目に見える完了条件を置くと、集中力を消耗ではなく改善へ使えます。月末は頑張る姿を証明するより、休息を含めて再現できる手順を作ることが、日々の自信につながります。,155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_LEO_20260928_20260930_SAME_NATAL_07,2026-09,resonance,NEPTUNE,MARS,ARIES,LEO,same_natal_house,7,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,情熱的な関わりに相手の輪郭を戻す,9月28日に火星が蟹座から獅子座へ移ると、牡羊座の海王星が描く関係の理想へ、率直に向き合う勇気と華やかな熱が加わります。同じ第7ハウスでは、相手を励ましたい気持ちや関係を前進させたい願いが強まり、主導して話を進めたくなるでしょう。ただし、期待する反応を相手の本心だとみなすと、好意の押しつけや失望につながりやすくなります。提案と決定を分け、相手が考える時間と断る余地を残すことで、情熱は対等な対話に変わります。月末は理想の関係を演じるより、違いを見た上で選び合える約束を作ることが、信頼の温度を保ちます。,155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_LEO_20260928_20260930_SAME_NATAL_08,2026-09,resonance,NEPTUNE,MARS,ARIES,LEO,same_natal_house,8,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,深い情熱を透明な共有条件で支える,9月28日に火星が蟹座から獅子座へ移ると、牡羊座の海王星が揺らす深い結びつきへ、守りたいものを堂々と示す力が加わります。同じ第8ハウスでは、共有資産、秘密、親密さに強く集中し、曖昧だった関係を一気に確かめたくなるでしょう。しかし、熱意だけで相手の責任まで背負うと、境界や負担の偏りが見えなくなります。金額、期限、役割、同意の範囲を書面や具体的な言葉で確認し、推測で空白を埋めないでください。月末は深さを証明するより、互いの尊厳を守れる条件を整えることが、情熱を安心して預けられる信頼へ変えます。,155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_LEO_20260928_20260930_SAME_NATAL_09,2026-09,resonance,NEPTUNE,MARS,ARIES,LEO,same_natal_house,9,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,大きな理想を検証できる冒険へ変える,9月28日に火星が蟹座から獅子座へ移ると、牡羊座の海王星が誘う遠い理想へ、自ら舞台を広げようとする勇気が加わります。同じ第9ハウスでは、学び、旅、発信、信念に熱が入り、まだ知らない世界へ踏み出したくなるでしょう。ただし、魅力的な物語に心を奪われるほど、費用や根拠、異なる見方を省きやすくなります。申し込みや公表の前に一次情報を確かめ、小さな実地体験で自分との相性を見てください。月末は正しさを大きく掲げるより、問い直せる余白を持って試すことが、理想を現実に根づく冒険へ育てます。,155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_LEO_20260928_20260930_SAME_NATAL_10,2026-09,resonance,NEPTUNE,MARS,ARIES,LEO,same_natal_house,10,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,使命の高揚を持続可能な成果へ導く,9月28日に火星が蟹座から獅子座へ移ると、牡羊座の海王星が映す使命のイメージへ、人前で力を発揮する大胆さが加わります。同じ第10ハウスでは、仕事や公的な役割で存在感を示したくなり、曖昧だった目標に着手する勢いが生まれるでしょう。一方で、期待される人物像へ寄せすぎると、実際の権限や負担を見誤りやすくなります。成果物、期限、協力者、判断できる範囲を先に確認し、拍手より継続可能性を基準にしてください。月末は英雄的に背負うより、自分の誇りと組織の条件が両立する役割を選ぶことが、使命感を確かな実績へつなげます。,155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_LEO_20260928_20260930_SAME_NATAL_11,2026-09,resonance,NEPTUNE,MARS,ARIES,LEO,same_natal_house,11,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,仲間への情熱を開かれた旗印へ整える,9月28日に火星が蟹座から獅子座へ移ると、牡羊座の海王星が抱く未来への理想へ、仲間を集めて動かす華やかな推進力が加わります。同じ第11ハウスでは、共同企画や友人関係で中心に立ちたくなり、共感してほしい願いも強まるでしょう。ただし、熱に同意できない人を遠ざけると、理想が閉じた物語になりやすくなります。目的、参加条件、発言の順番を開示し、異論を企画の弱点を照らす材料として扱ってください。月末は一人の求心力に頼るより、役割を交代できる場を整えることが、希望を長く共有できる活動へ育てます。,155,1
2026_09_RESONANCE_NEPTUNE_MARS_ARIES_LEO_20260928_20260930_SAME_NATAL_12,2026-09,resonance,NEPTUNE,MARS,ARIES,LEO,same_natal_house,12,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,内なる情熱を静かな回復力へ変える,9月28日に火星が蟹座から獅子座へ移ると、牡羊座の海王星が映す無意識の願いへ、押し込めていた創造性や怒りが熱を伴って浮かびます。同じ第12ハウスでは、人前では平静でも内側が高ぶり、夢や記憶、ひとりの時間に強いイメージが現れやすいでしょう。その勢いをすぐ結論や対立に変えると、疲れと本音の区別がつきにくくなります。眠り、創作、非公開のメモ、静かな運動に一度受け止め、翌日に残る気持ちだけを行動候補にしてください。月末は見えない熱を無理に披露するより、回復を守りながら表現の種を育てることが、次の一歩を確かなものにします。,155,1
2026_09_RESONANCE_NEPTUNE_JUPITER_ARIES_LEO_20260901_20260930_SAME_NATAL_01,2026-09,resonance,NEPTUNE,JUPITER,ARIES,LEO,same_natal_house,1,2026-09-01,2026-09-30,none,activation,大きな理想を自分らしい輪郭へ育てる,今月を通して、牡羊座の海王星が描く新しい自己像と、獅子座の木星が広げる自信が同じ第1ハウスに集まります。まだ言葉にならない憧れを、表情、装い、名乗り方として試す余地が増え、自分を肯定的に扱いやすくなるでしょう。ただし、理想の人物像を大きく演じるほど、疲れや違和感を見過ごすことがあります。周囲の反応より、試した後に呼吸が楽か、翌日も続けたいかを判断基準にしてください。小さな自己表現を何度か重ねることで、夢見ていた姿は誇張ではなく、自分の中に根づく可能性へ変わります。,145,1
2026_09_RESONANCE_NEPTUNE_JUPITER_ARIES_LEO_20260901_20260930_SAME_NATAL_02,2026-09,resonance,NEPTUNE,JUPITER,ARIES,LEO,same_natal_house,2,2026-09-01,2026-09-30,none,activation,豊かさの夢を持続できる価値へ結ぶ,今月を通して、牡羊座の海王星が抱く豊かさへの理想と、獅子座の木星がもたらす寛大さが同じ第2ハウスに重なります。自分の価値を感じられる持ち物や体験へお金を使いたくなり、収入や才能にも明るい見通しを持ちやすいでしょう。一方で、気分の高揚を根拠に予算を広げると、必要額と願望の境界が曖昧になります。使う目的、上限、回収したい価値を一行ずつ書き、無料で試せる方法も比べてください。見栄ではなく長く自尊心を支える選択へ絞ると、木星の余地が海王星の夢を現実的な豊かさへ育てます。,145,1
2026_09_RESONANCE_NEPTUNE_JUPITER_ARIES_LEO_20260901_20260930_SAME_NATAL_03,2026-09,resonance,NEPTUNE,JUPITER,ARIES,LEO,same_natal_house,3,2026-09-01,2026-09-30,none,activation,ひらめきを人に届く学びと言葉へ,今月を通して、牡羊座の海王星が受け取る直感と、獅子座の木星が広げる語る力が同じ第3ハウスに集まります。学び、執筆、会話では発想が豊かになり、身近な人へ希望のある見方を手渡しやすいでしょう。ただし、面白さを優先するほど、確認前の情報や自分に都合のよい解釈まで大きく伝える恐れがあります。事実、推測、提案を分け、短い例を添えて相手の理解を確かめてください。ひらめきを検証できる順序へ整えるほど、話す喜びは一時の熱弁ではなく、互いの視野を広げる学びになります。,145,1
2026_09_RESONANCE_NEPTUNE_JUPITER_ARIES_LEO_20260901_20260930_SAME_NATAL_04,2026-09,resonance,NEPTUNE,JUPITER,ARIES,LEO,same_natal_house,4,2026-09-01,2026-09-30,none,activation,理想の居場所を皆で育てる余白へ,今月を通して、牡羊座の海王星が思い描く居場所と、獅子座の木星が広げる温かな交流が同じ第4ハウスに集まります。家を心地よく飾ること、家族や親しい人を迎えることに喜びが増し、安心の基盤を大きくしたくなるでしょう。ただし、理想の家庭像を善意で押し広げると、費用や家事、ひとりで静かに過ごしたい人の希望が見えにくくなります。招く人数、使う場所、片づけの担当を先に相談し、何もしない余白も残してください。華やかさと休息が両立する形を選ぶことで、夢見た居場所は一人の演出ではなく、皆が戻りやすい基盤へ育ちます。,145,1
2026_09_RESONANCE_NEPTUNE_JUPITER_ARIES_LEO_20260901_20260930_SAME_NATAL_05,2026-09,resonance,NEPTUNE,JUPITER,ARIES,LEO,same_natal_house,5,2026-09-01,2026-09-30,none,activation,創作の夢を惜しみなく表現へ開く,今月を通して、牡羊座の海王星が生む創作のイメージと、獅子座の木星が広げる遊び心が同じ第5ハウスに集まります。作品、趣味、恋愛的な交流では想像力が伸び、喜びを人前へ差し出すことにも前向きになれるでしょう。一方で、称賛や特別な物語を期待しすぎると、相手の温度や作品を仕上げる地道な工程を見失いやすくなります。まず一つを完成させ、感想は評価ではなく次に磨く箇所として受け取ってください。夢中になれる核と受け手への配慮を両立させるほど、大きな創造性は気まぐれではなく、続けて育てられる表現になります。,145,1
