Record_ID,Record_Type,Primary_Planet,Secondary_Planet,Match_Type,Target_Sign,Target_Natal_House,Tone,Title,Interpretation,Priority,Active_Flag
BACKGROUND_URANUS_PISCES_NATAL_10,background,URANUS,ANY,planet_natal_house,PISCES,10,mixed,,,105,0
BACKGROUND_URANUS_PISCES_NATAL_11,background,URANUS,ANY,planet_natal_house,PISCES,11,mixed,,,105,0
BACKGROUND_URANUS_PISCES_NATAL_12,background,URANUS,ANY,planet_natal_house,PISCES,12,mixed,,,105,0
BACKGROUND_NEPTUNE_ARIES_NATAL_1,background,NEPTUNE,ANY,planet_natal_house,ARIES,1,mixed,,,115,0
BACKGROUND_NEPTUNE_ARIES_NATAL_2,background,NEPTUNE,ANY,planet_natal_house,ARIES,2,mixed,,,115,0
BACKGROUND_NEPTUNE_ARIES_NATAL_3,background,NEPTUNE,ANY,planet_natal_house,ARIES,3,mixed,,,115,0
BACKGROUND_NEPTUNE_ARIES_NATAL_4,background,NEPTUNE,ANY,planet_natal_house,ARIES,4,mixed,,,115,0
BACKGROUND_NEPTUNE_ARIES_NATAL_5,background,NEPTUNE,ANY,planet_natal_house,ARIES,5,mixed,,,115,0
BACKGROUND_NEPTUNE_ARIES_NATAL_6,background,NEPTUNE,ANY,planet_natal_house,ARIES,6,mixed,,,115,0
BACKGROUND_NEPTUNE_ARIES_NATAL_7,background,NEPTUNE,ANY,planet_natal_house,ARIES,7,mixed,,,115,0
BACKGROUND_NEPTUNE_ARIES_NATAL_8,background,NEPTUNE,ANY,planet_natal_house,ARIES,8,mixed,,,115,0
BACKGROUND_NEPTUNE_ARIES_NATAL_9,background,NEPTUNE,ANY,planet_natal_house,ARIES,9,mixed,,,115,0
BACKGROUND_NEPTUNE_ARIES_NATAL_10,background,NEPTUNE,ANY,planet_natal_house,ARIES,10,mixed,,,115,0
BACKGROUND_NEPTUNE_ARIES_NATAL_11,background,NEPTUNE,ANY,planet_natal_house,ARIES,11,mixed,,,115,0
BACKGROUND_NEPTUNE_ARIES_NATAL_12,background,NEPTUNE,ANY,planet_natal_house,ARIES,12,mixed,,,115,0
BACKGROUND_NEPTUNE_TAURUS_NATAL_1,background,NEPTUNE,ANY,planet_natal_house,TAURUS,1,mixed,,,115,0
BACKGROUND_NEPTUNE_TAURUS_NATAL_2,background,NEPTUNE,ANY,planet_natal_house,TAURUS,2,mixed,,,115,0
BACKGROUND_NEPTUNE_TAURUS_NATAL_3,background,NEPTUNE,ANY,planet_natal_house,TAURUS,3,mixed,,,115,0
BACKGROUND_NEPTUNE_TAURUS_NATAL_4,background,NEPTUNE,ANY,planet_natal_house,TAURUS,4,mixed,,,115,0
BACKGROUND_NEPTUNE_TAURUS_NATAL_5,background,NEPTUNE,ANY,planet_natal_house,TAURUS,5,mixed,,,115,0
BACKGROUND_NEPTUNE_TAURUS_NATAL_6,background,NEPTUNE,ANY,planet_natal_house,TAURUS,6,mixed,,,115,0
BACKGROUND_NEPTUNE_TAURUS_NATAL_7,background,NEPTUNE,ANY,planet_natal_house,TAURUS,7,mixed,,,115,0
BACKGROUND_NEPTUNE_TAURUS_NATAL_8,background,NEPTUNE,ANY,planet_natal_house,TAURUS,8,mixed,,,115,0
BACKGROUND_NEPTUNE_TAURUS_NATAL_9,background,NEPTUNE,ANY,planet_natal_house,TAURUS,9,mixed,,,115,0
BACKGROUND_NEPTUNE_TAURUS_NATAL_10,background,NEPTUNE,ANY,planet_natal_house,TAURUS,10,mixed,,,115,0
BACKGROUND_NEPTUNE_TAURUS_NATAL_11,background,NEPTUNE,ANY,planet_natal_house,TAURUS,11,mixed,,,115,0
BACKGROUND_NEPTUNE_TAURUS_NATAL_12,background,NEPTUNE,ANY,planet_natal_house,TAURUS,12,mixed,,,115,0
BACKGROUND_NEPTUNE_GEMINI_NATAL_1,background,NEPTUNE,ANY,planet_natal_house,GEMINI,1,mixed,,,115,0
BACKGROUND_NEPTUNE_GEMINI_NATAL_2,background,NEPTUNE,ANY,planet_natal_house,GEMINI,2,mixed,,,115,0
BACKGROUND_NEPTUNE_GEMINI_NATAL_3,background,NEPTUNE,ANY,planet_natal_house,GEMINI,3,mixed,,,115,0
BACKGROUND_NEPTUNE_GEMINI_NATAL_4,background,NEPTUNE,ANY,planet_natal_house,GEMINI,4,mixed,,,115,0
BACKGROUND_NEPTUNE_GEMINI_NATAL_5,background,NEPTUNE,ANY,planet_natal_house,GEMINI,5,mixed,,,115,0
BACKGROUND_NEPTUNE_GEMINI_NATAL_6,background,NEPTUNE,ANY,planet_natal_house,GEMINI,6,mixed,,,115,0
BACKGROUND_NEPTUNE_GEMINI_NATAL_7,background,NEPTUNE,ANY,planet_natal_house,GEMINI,7,mixed,,,115,0
BACKGROUND_NEPTUNE_GEMINI_NATAL_8,background,NEPTUNE,ANY,planet_natal_house,GEMINI,8,mixed,,,115,0
BACKGROUND_NEPTUNE_GEMINI_NATAL_9,background,NEPTUNE,ANY,planet_natal_house,GEMINI,9,mixed,,,115,0
BACKGROUND_NEPTUNE_GEMINI_NATAL_10,background,NEPTUNE,ANY,planet_natal_house,GEMINI,10,mixed,,,115,0
BACKGROUND_NEPTUNE_GEMINI_NATAL_11,background,NEPTUNE,ANY,planet_natal_house,GEMINI,11,mixed,,,115,0
BACKGROUND_NEPTUNE_GEMINI_NATAL_12,background,NEPTUNE,ANY,planet_natal_house,GEMINI,12,mixed,,,115,0
BACKGROUND_NEPTUNE_CANCER_NATAL_1,background,NEPTUNE,ANY,planet_natal_house,CANCER,1,mixed,,,115,0
BACKGROUND_NEPTUNE_CANCER_NATAL_2,background,NEPTUNE,ANY,planet_natal_house,CANCER,2,mixed,,,115,0
BACKGROUND_NEPTUNE_CANCER_NATAL_3,background,NEPTUNE,ANY,planet_natal_house,CANCER,3,mixed,,,115,0
BACKGROUND_NEPTUNE_CANCER_NATAL_4,background,NEPTUNE,ANY,planet_natal_house,CANCER,4,mixed,,,115,0
BACKGROUND_NEPTUNE_CANCER_NATAL_5,background,NEPTUNE,ANY,planet_natal_house,CANCER,5,mixed,,,115,0
BACKGROUND_NEPTUNE_CANCER_NATAL_6,background,NEPTUNE,ANY,planet_natal_house,CANCER,6,mixed,,,115,0
BACKGROUND_NEPTUNE_CANCER_NATAL_7,background,NEPTUNE,ANY,planet_natal_house,CANCER,7,mixed,,,115,0
BACKGROUND_NEPTUNE_CANCER_NATAL_8,background,NEPTUNE,ANY,planet_natal_house,CANCER,8,mixed,,,115,0
BACKGROUND_NEPTUNE_CANCER_NATAL_9,background,NEPTUNE,ANY,planet_natal_house,CANCER,9,mixed,,,115,0
BACKGROUND_NEPTUNE_CANCER_NATAL_10,background,NEPTUNE,ANY,planet_natal_house,CANCER,10,mixed,,,115,0
BACKGROUND_NEPTUNE_CANCER_NATAL_11,background,NEPTUNE,ANY,planet_natal_house,CANCER,11,mixed,,,115,0
BACKGROUND_NEPTUNE_CANCER_NATAL_12,background,NEPTUNE,ANY,planet_natal_house,CANCER,12,mixed,,,115,0
BACKGROUND_NEPTUNE_LEO_NATAL_1,background,NEPTUNE,ANY,planet_natal_house,LEO,1,mixed,,,115,0
BACKGROUND_NEPTUNE_LEO_NATAL_2,background,NEPTUNE,ANY,planet_natal_house,LEO,2,mixed,,,115,0
BACKGROUND_NEPTUNE_LEO_NATAL_3,background,NEPTUNE,ANY,planet_natal_house,LEO,3,mixed,,,115,0
BACKGROUND_NEPTUNE_LEO_NATAL_4,background,NEPTUNE,ANY,planet_natal_house,LEO,4,mixed,,,115,0
BACKGROUND_NEPTUNE_LEO_NATAL_5,background,NEPTUNE,ANY,planet_natal_house,LEO,5,mixed,,,115,0
BACKGROUND_NEPTUNE_LEO_NATAL_6,background,NEPTUNE,ANY,planet_natal_house,LEO,6,mixed,,,115,0
BACKGROUND_NEPTUNE_LEO_NATAL_7,background,NEPTUNE,ANY,planet_natal_house,LEO,7,mixed,,,115,0
BACKGROUND_NEPTUNE_LEO_NATAL_8,background,NEPTUNE,ANY,planet_natal_house,LEO,8,mixed,,,115,0
BACKGROUND_NEPTUNE_LEO_NATAL_9,background,NEPTUNE,ANY,planet_natal_house,LEO,9,mixed,,,115,0
BACKGROUND_NEPTUNE_LEO_NATAL_10,background,NEPTUNE,ANY,planet_natal_house,LEO,10,mixed,,,115,0
BACKGROUND_NEPTUNE_LEO_NATAL_11,background,NEPTUNE,ANY,planet_natal_house,LEO,11,mixed,,,115,0
BACKGROUND_NEPTUNE_LEO_NATAL_12,background,NEPTUNE,ANY,planet_natal_house,LEO,12,mixed,,,115,0
BACKGROUND_NEPTUNE_VIRGO_NATAL_1,background,NEPTUNE,ANY,planet_natal_house,VIRGO,1,mixed,,,115,0
BACKGROUND_NEPTUNE_VIRGO_NATAL_2,background,NEPTUNE,ANY,planet_natal_house,VIRGO,2,mixed,,,115,0
BACKGROUND_NEPTUNE_VIRGO_NATAL_3,background,NEPTUNE,ANY,planet_natal_house,VIRGO,3,mixed,,,115,0
BACKGROUND_NEPTUNE_VIRGO_NATAL_4,background,NEPTUNE,ANY,planet_natal_house,VIRGO,4,mixed,,,115,0
BACKGROUND_NEPTUNE_VIRGO_NATAL_5,background,NEPTUNE,ANY,planet_natal_house,VIRGO,5,mixed,,,115,0
BACKGROUND_NEPTUNE_VIRGO_NATAL_6,background,NEPTUNE,ANY,planet_natal_house,VIRGO,6,mixed,,,115,0
BACKGROUND_NEPTUNE_VIRGO_NATAL_7,background,NEPTUNE,ANY,planet_natal_house,VIRGO,7,mixed,,,115,0
BACKGROUND_NEPTUNE_VIRGO_NATAL_8,background,NEPTUNE,ANY,planet_natal_house,VIRGO,8,mixed,,,115,0
BACKGROUND_NEPTUNE_VIRGO_NATAL_9,background,NEPTUNE,ANY,planet_natal_house,VIRGO,9,mixed,,,115,0
BACKGROUND_NEPTUNE_VIRGO_NATAL_10,background,NEPTUNE,ANY,planet_natal_house,VIRGO,10,mixed,,,115,0
BACKGROUND_NEPTUNE_VIRGO_NATAL_11,background,NEPTUNE,ANY,planet_natal_house,VIRGO,11,mixed,,,115,0
BACKGROUND_NEPTUNE_VIRGO_NATAL_12,background,NEPTUNE,ANY,planet_natal_house,VIRGO,12,mixed,,,115,0
BACKGROUND_NEPTUNE_LIBRA_NATAL_1,background,NEPTUNE,ANY,planet_natal_house,LIBRA,1,mixed,,,115,0
BACKGROUND_NEPTUNE_LIBRA_NATAL_2,background,NEPTUNE,ANY,planet_natal_house,LIBRA,2,mixed,,,115,0
BACKGROUND_NEPTUNE_LIBRA_NATAL_3,background,NEPTUNE,ANY,planet_natal_house,LIBRA,3,mixed,,,115,0
BACKGROUND_NEPTUNE_LIBRA_NATAL_4,background,NEPTUNE,ANY,planet_natal_house,LIBRA,4,mixed,,,115,0
BACKGROUND_NEPTUNE_LIBRA_NATAL_5,background,NEPTUNE,ANY,planet_natal_house,LIBRA,5,mixed,,,115,0
BACKGROUND_NEPTUNE_LIBRA_NATAL_6,background,NEPTUNE,ANY,planet_natal_house,LIBRA,6,mixed,,,115,0
BACKGROUND_NEPTUNE_LIBRA_NATAL_7,background,NEPTUNE,ANY,planet_natal_house,LIBRA,7,mixed,,,115,0
BACKGROUND_NEPTUNE_LIBRA_NATAL_8,background,NEPTUNE,ANY,planet_natal_house,LIBRA,8,mixed,,,115,0
BACKGROUND_NEPTUNE_LIBRA_NATAL_9,background,NEPTUNE,ANY,planet_natal_house,LIBRA,9,mixed,,,115,0
BACKGROUND_NEPTUNE_LIBRA_NATAL_10,background,NEPTUNE,ANY,planet_natal_house,LIBRA,10,mixed,,,115,0
BACKGROUND_NEPTUNE_LIBRA_NATAL_11,background,NEPTUNE,ANY,planet_natal_house,LIBRA,11,mixed,,,115,0
BACKGROUND_NEPTUNE_LIBRA_NATAL_12,background,NEPTUNE,ANY,planet_natal_house,LIBRA,12,mixed,,,115,0
BACKGROUND_NEPTUNE_SCORPIO_NATAL_1,background,NEPTUNE,ANY,planet_natal_house,SCORPIO,1,mixed,,,115,0
BACKGROUND_NEPTUNE_SCORPIO_NATAL_2,background,NEPTUNE,ANY,planet_natal_house,SCORPIO,2,mixed,,,115,0
BACKGROUND_NEPTUNE_SCORPIO_NATAL_3,background,NEPTUNE,ANY,planet_natal_house,SCORPIO,3,mixed,,,115,0
BACKGROUND_NEPTUNE_SCORPIO_NATAL_4,background,NEPTUNE,ANY,planet_natal_house,SCORPIO,4,mixed,,,115,0
BACKGROUND_NEPTUNE_SCORPIO_NATAL_5,background,NEPTUNE,ANY,planet_natal_house,SCORPIO,5,mixed,,,115,0
BACKGROUND_NEPTUNE_SCORPIO_NATAL_6,background,NEPTUNE,ANY,planet_natal_house,SCORPIO,6,mixed,,,115,0
BACKGROUND_NEPTUNE_SCORPIO_NATAL_7,background,NEPTUNE,ANY,planet_natal_house,SCORPIO,7,mixed,,,115,0
BACKGROUND_NEPTUNE_SCORPIO_NATAL_8,background,NEPTUNE,ANY,planet_natal_house,SCORPIO,8,mixed,,,115,0
BACKGROUND_NEPTUNE_SCORPIO_NATAL_9,background,NEPTUNE,ANY,planet_natal_house,SCORPIO,9,mixed,,,115,0
BACKGROUND_NEPTUNE_SCORPIO_NATAL_10,background,NEPTUNE,ANY,planet_natal_house,SCORPIO,10,mixed,,,115,0
BACKGROUND_NEPTUNE_SCORPIO_NATAL_11,background,NEPTUNE,ANY,planet_natal_house,SCORPIO,11,mixed,,,115,0
BACKGROUND_NEPTUNE_SCORPIO_NATAL_12,background,NEPTUNE,ANY,planet_natal_house,SCORPIO,12,mixed,,,115,0
BACKGROUND_NEPTUNE_SAGITTARIUS_NATAL_1,background,NEPTUNE,ANY,planet_natal_house,SAGITTARIUS,1,mixed,,,115,0
BACKGROUND_NEPTUNE_SAGITTARIUS_NATAL_2,background,NEPTUNE,ANY,planet_natal_house,SAGITTARIUS,2,mixed,,,115,0
BACKGROUND_NEPTUNE_SAGITTARIUS_NATAL_3,background,NEPTUNE,ANY,planet_natal_house,SAGITTARIUS,3,mixed,,,115,0
BACKGROUND_NEPTUNE_SAGITTARIUS_NATAL_4,background,NEPTUNE,ANY,planet_natal_house,SAGITTARIUS,4,mixed,,,115,0
BACKGROUND_NEPTUNE_SAGITTARIUS_NATAL_5,background,NEPTUNE,ANY,planet_natal_house,SAGITTARIUS,5,mixed,,,115,0
BACKGROUND_NEPTUNE_SAGITTARIUS_NATAL_6,background,NEPTUNE,ANY,planet_natal_house,SAGITTARIUS,6,mixed,,,115,0
BACKGROUND_NEPTUNE_SAGITTARIUS_NATAL_7,background,NEPTUNE,ANY,planet_natal_house,SAGITTARIUS,7,mixed,,,115,0
BACKGROUND_NEPTUNE_SAGITTARIUS_NATAL_8,background,NEPTUNE,ANY,planet_natal_house,SAGITTARIUS,8,mixed,,,115,0
BACKGROUND_NEPTUNE_SAGITTARIUS_NATAL_9,background,NEPTUNE,ANY,planet_natal_house,SAGITTARIUS,9,mixed,,,115,0
BACKGROUND_NEPTUNE_SAGITTARIUS_NATAL_10,background,NEPTUNE,ANY,planet_natal_house,SAGITTARIUS,10,mixed,,,115,0
BACKGROUND_NEPTUNE_SAGITTARIUS_NATAL_11,background,NEPTUNE,ANY,planet_natal_house,SAGITTARIUS,11,mixed,,,115,0
BACKGROUND_NEPTUNE_SAGITTARIUS_NATAL_12,background,NEPTUNE,ANY,planet_natal_house,SAGITTARIUS,12,mixed,,,115,0
BACKGROUND_NEPTUNE_CAPRICORN_NATAL_1,background,NEPTUNE,ANY,planet_natal_house,CAPRICORN,1,mixed,,,115,0
BACKGROUND_NEPTUNE_CAPRICORN_NATAL_2,background,NEPTUNE,ANY,planet_natal_house,CAPRICORN,2,mixed,,,115,0
BACKGROUND_NEPTUNE_CAPRICORN_NATAL_3,background,NEPTUNE,ANY,planet_natal_house,CAPRICORN,3,mixed,,,115,0
BACKGROUND_NEPTUNE_CAPRICORN_NATAL_4,background,NEPTUNE,ANY,planet_natal_house,CAPRICORN,4,mixed,,,115,0
BACKGROUND_NEPTUNE_CAPRICORN_NATAL_5,background,NEPTUNE,ANY,planet_natal_house,CAPRICORN,5,mixed,,,115,0
BACKGROUND_NEPTUNE_CAPRICORN_NATAL_6,background,NEPTUNE,ANY,planet_natal_house,CAPRICORN,6,mixed,,,115,0
BACKGROUND_NEPTUNE_CAPRICORN_NATAL_7,background,NEPTUNE,ANY,planet_natal_house,CAPRICORN,7,mixed,,,115,0
BACKGROUND_NEPTUNE_CAPRICORN_NATAL_8,background,NEPTUNE,ANY,planet_natal_house,CAPRICORN,8,mixed,,,115,0
BACKGROUND_NEPTUNE_CAPRICORN_NATAL_9,background,NEPTUNE,ANY,planet_natal_house,CAPRICORN,9,mixed,,,115,0
BACKGROUND_NEPTUNE_CAPRICORN_NATAL_10,background,NEPTUNE,ANY,planet_natal_house,CAPRICORN,10,mixed,,,115,0
BACKGROUND_NEPTUNE_CAPRICORN_NATAL_11,background,NEPTUNE,ANY,planet_natal_house,CAPRICORN,11,mixed,,,115,0
BACKGROUND_NEPTUNE_CAPRICORN_NATAL_12,background,NEPTUNE,ANY,planet_natal_house,CAPRICORN,12,mixed,,,115,0
BACKGROUND_NEPTUNE_AQUARIUS_NATAL_1,background,NEPTUNE,ANY,planet_natal_house,AQUARIUS,1,mixed,,,115,0
BACKGROUND_NEPTUNE_AQUARIUS_NATAL_2,background,NEPTUNE,ANY,planet_natal_house,AQUARIUS,2,mixed,,,115,0
BACKGROUND_NEPTUNE_AQUARIUS_NATAL_3,background,NEPTUNE,ANY,planet_natal_house,AQUARIUS,3,mixed,,,115,0
BACKGROUND_NEPTUNE_AQUARIUS_NATAL_4,background,NEPTUNE,ANY,planet_natal_house,AQUARIUS,4,mixed,,,115,0
BACKGROUND_NEPTUNE_AQUARIUS_NATAL_5,background,NEPTUNE,ANY,planet_natal_house,AQUARIUS,5,mixed,,,115,0
BACKGROUND_NEPTUNE_AQUARIUS_NATAL_6,background,NEPTUNE,ANY,planet_natal_house,AQUARIUS,6,mixed,,,115,0
BACKGROUND_NEPTUNE_AQUARIUS_NATAL_7,background,NEPTUNE,ANY,planet_natal_house,AQUARIUS,7,mixed,,,115,0
BACKGROUND_NEPTUNE_AQUARIUS_NATAL_8,background,NEPTUNE,ANY,planet_natal_house,AQUARIUS,8,mixed,,,115,0
BACKGROUND_NEPTUNE_AQUARIUS_NATAL_9,background,NEPTUNE,ANY,planet_natal_house,AQUARIUS,9,mixed,,,115,0
BACKGROUND_NEPTUNE_AQUARIUS_NATAL_10,background,NEPTUNE,ANY,planet_natal_house,AQUARIUS,10,mixed,,,115,0
BACKGROUND_NEPTUNE_AQUARIUS_NATAL_11,background,NEPTUNE,ANY,planet_natal_house,AQUARIUS,11,mixed,,,115,0
BACKGROUND_NEPTUNE_AQUARIUS_NATAL_12,background,NEPTUNE,ANY,planet_natal_house,AQUARIUS,12,mixed,,,115,0
BACKGROUND_NEPTUNE_PISCES_NATAL_1,background,NEPTUNE,ANY,planet_natal_house,PISCES,1,mixed,,,115,0
BACKGROUND_NEPTUNE_PISCES_NATAL_2,background,NEPTUNE,ANY,planet_natal_house,PISCES,2,mixed,,,115,0
BACKGROUND_NEPTUNE_PISCES_NATAL_3,background,NEPTUNE,ANY,planet_natal_house,PISCES,3,mixed,,,115,0
BACKGROUND_NEPTUNE_PISCES_NATAL_4,background,NEPTUNE,ANY,planet_natal_house,PISCES,4,mixed,,,115,0
BACKGROUND_NEPTUNE_PISCES_NATAL_5,background,NEPTUNE,ANY,planet_natal_house,PISCES,5,mixed,,,115,0
BACKGROUND_NEPTUNE_PISCES_NATAL_6,background,NEPTUNE,ANY,planet_natal_house,PISCES,6,mixed,,,115,0
BACKGROUND_NEPTUNE_PISCES_NATAL_7,background,NEPTUNE,ANY,planet_natal_house,PISCES,7,mixed,,,115,0
BACKGROUND_NEPTUNE_PISCES_NATAL_8,background,NEPTUNE,ANY,planet_natal_house,PISCES,8,mixed,,,115,0
BACKGROUND_NEPTUNE_PISCES_NATAL_9,background,NEPTUNE,ANY,planet_natal_house,PISCES,9,mixed,,,115,0
BACKGROUND_NEPTUNE_PISCES_NATAL_10,background,NEPTUNE,ANY,planet_natal_house,PISCES,10,mixed,,,115,0
BACKGROUND_NEPTUNE_PISCES_NATAL_11,background,NEPTUNE,ANY,planet_natal_house,PISCES,11,mixed,,,115,0
BACKGROUND_NEPTUNE_PISCES_NATAL_12,background,NEPTUNE,ANY,planet_natal_house,PISCES,12,mixed,,,115,0
BACKGROUND_PLUTO_ARIES_NATAL_1,background,PLUTO,ANY,planet_natal_house,ARIES,1,mixed,,,110,0
BACKGROUND_PLUTO_ARIES_NATAL_2,background,PLUTO,ANY,planet_natal_house,ARIES,2,mixed,,,110,0
BACKGROUND_PLUTO_ARIES_NATAL_3,background,PLUTO,ANY,planet_natal_house,ARIES,3,mixed,,,110,0
BACKGROUND_PLUTO_ARIES_NATAL_4,background,PLUTO,ANY,planet_natal_house,ARIES,4,mixed,,,110,0
BACKGROUND_PLUTO_ARIES_NATAL_5,background,PLUTO,ANY,planet_natal_house,ARIES,5,mixed,,,110,0
BACKGROUND_PLUTO_ARIES_NATAL_6,background,PLUTO,ANY,planet_natal_house,ARIES,6,mixed,,,110,0
BACKGROUND_PLUTO_ARIES_NATAL_7,background,PLUTO,ANY,planet_natal_house,ARIES,7,mixed,,,110,0
BACKGROUND_PLUTO_ARIES_NATAL_8,background,PLUTO,ANY,planet_natal_house,ARIES,8,mixed,,,110,0
BACKGROUND_PLUTO_ARIES_NATAL_9,background,PLUTO,ANY,planet_natal_house,ARIES,9,mixed,,,110,0
BACKGROUND_PLUTO_ARIES_NATAL_10,background,PLUTO,ANY,planet_natal_house,ARIES,10,mixed,,,110,0
BACKGROUND_PLUTO_ARIES_NATAL_11,background,PLUTO,ANY,planet_natal_house,ARIES,11,mixed,,,110,0
BACKGROUND_PLUTO_ARIES_NATAL_12,background,PLUTO,ANY,planet_natal_house,ARIES,12,mixed,,,110,0
BACKGROUND_PLUTO_TAURUS_NATAL_1,background,PLUTO,ANY,planet_natal_house,TAURUS,1,mixed,,,110,0
BACKGROUND_PLUTO_TAURUS_NATAL_2,background,PLUTO,ANY,planet_natal_house,TAURUS,2,mixed,,,110,0
BACKGROUND_PLUTO_TAURUS_NATAL_3,background,PLUTO,ANY,planet_natal_house,TAURUS,3,mixed,,,110,0
BACKGROUND_PLUTO_TAURUS_NATAL_4,background,PLUTO,ANY,planet_natal_house,TAURUS,4,mixed,,,110,0
BACKGROUND_PLUTO_TAURUS_NATAL_5,background,PLUTO,ANY,planet_natal_house,TAURUS,5,mixed,,,110,0
BACKGROUND_PLUTO_TAURUS_NATAL_6,background,PLUTO,ANY,planet_natal_house,TAURUS,6,mixed,,,110,0
BACKGROUND_PLUTO_TAURUS_NATAL_7,background,PLUTO,ANY,planet_natal_house,TAURUS,7,mixed,,,110,0
BACKGROUND_PLUTO_TAURUS_NATAL_8,background,PLUTO,ANY,planet_natal_house,TAURUS,8,mixed,,,110,0
BACKGROUND_PLUTO_TAURUS_NATAL_9,background,PLUTO,ANY,planet_natal_house,TAURUS,9,mixed,,,110,0
BACKGROUND_PLUTO_TAURUS_NATAL_10,background,PLUTO,ANY,planet_natal_house,TAURUS,10,mixed,,,110,0
BACKGROUND_PLUTO_TAURUS_NATAL_11,background,PLUTO,ANY,planet_natal_house,TAURUS,11,mixed,,,110,0
BACKGROUND_PLUTO_TAURUS_NATAL_12,background,PLUTO,ANY,planet_natal_house,TAURUS,12,mixed,,,110,0
BACKGROUND_PLUTO_GEMINI_NATAL_1,background,PLUTO,ANY,planet_natal_house,GEMINI,1,mixed,,,110,0
BACKGROUND_PLUTO_GEMINI_NATAL_2,background,PLUTO,ANY,planet_natal_house,GEMINI,2,mixed,,,110,0
BACKGROUND_PLUTO_GEMINI_NATAL_3,background,PLUTO,ANY,planet_natal_house,GEMINI,3,mixed,,,110,0
BACKGROUND_PLUTO_GEMINI_NATAL_4,background,PLUTO,ANY,planet_natal_house,GEMINI,4,mixed,,,110,0
BACKGROUND_PLUTO_GEMINI_NATAL_5,background,PLUTO,ANY,planet_natal_house,GEMINI,5,mixed,,,110,0
BACKGROUND_PLUTO_GEMINI_NATAL_6,background,PLUTO,ANY,planet_natal_house,GEMINI,6,mixed,,,110,0
BACKGROUND_PLUTO_GEMINI_NATAL_7,background,PLUTO,ANY,planet_natal_house,GEMINI,7,mixed,,,110,0
BACKGROUND_PLUTO_GEMINI_NATAL_8,background,PLUTO,ANY,planet_natal_house,GEMINI,8,mixed,,,110,0
BACKGROUND_PLUTO_GEMINI_NATAL_9,background,PLUTO,ANY,planet_natal_house,GEMINI,9,mixed,,,110,0
BACKGROUND_PLUTO_GEMINI_NATAL_10,background,PLUTO,ANY,planet_natal_house,GEMINI,10,mixed,,,110,0
BACKGROUND_PLUTO_GEMINI_NATAL_11,background,PLUTO,ANY,planet_natal_house,GEMINI,11,mixed,,,110,0
BACKGROUND_PLUTO_GEMINI_NATAL_12,background,PLUTO,ANY,planet_natal_house,GEMINI,12,mixed,,,110,0
BACKGROUND_PLUTO_CANCER_NATAL_1,background,PLUTO,ANY,planet_natal_house,CANCER,1,mixed,,,110,0
BACKGROUND_PLUTO_CANCER_NATAL_2,background,PLUTO,ANY,planet_natal_house,CANCER,2,mixed,,,110,0
BACKGROUND_PLUTO_CANCER_NATAL_3,background,PLUTO,ANY,planet_natal_house,CANCER,3,mixed,,,110,0
BACKGROUND_PLUTO_CANCER_NATAL_4,background,PLUTO,ANY,planet_natal_house,CANCER,4,mixed,,,110,0
BACKGROUND_PLUTO_CANCER_NATAL_5,background,PLUTO,ANY,planet_natal_house,CANCER,5,mixed,,,110,0
BACKGROUND_PLUTO_CANCER_NATAL_6,background,PLUTO,ANY,planet_natal_house,CANCER,6,mixed,,,110,0
BACKGROUND_PLUTO_CANCER_NATAL_7,background,PLUTO,ANY,planet_natal_house,CANCER,7,mixed,,,110,0
BACKGROUND_PLUTO_CANCER_NATAL_8,background,PLUTO,ANY,planet_natal_house,CANCER,8,mixed,,,110,0
BACKGROUND_PLUTO_CANCER_NATAL_9,background,PLUTO,ANY,planet_natal_house,CANCER,9,mixed,,,110,0
BACKGROUND_PLUTO_CANCER_NATAL_10,background,PLUTO,ANY,planet_natal_house,CANCER,10,mixed,,,110,0
BACKGROUND_PLUTO_CANCER_NATAL_11,background,PLUTO,ANY,planet_natal_house,CANCER,11,mixed,,,110,0
BACKGROUND_PLUTO_CANCER_NATAL_12,background,PLUTO,ANY,planet_natal_house,CANCER,12,mixed,,,110,0
BACKGROUND_PLUTO_LEO_NATAL_1,background,PLUTO,ANY,planet_natal_house,LEO,1,mixed,,,110,0
BACKGROUND_PLUTO_LEO_NATAL_2,background,PLUTO,ANY,planet_natal_house,LEO,2,mixed,,,110,0
BACKGROUND_PLUTO_LEO_NATAL_3,background,PLUTO,ANY,planet_natal_house,LEO,3,mixed,,,110,0
BACKGROUND_PLUTO_LEO_NATAL_4,background,PLUTO,ANY,planet_natal_house,LEO,4,mixed,,,110,0
BACKGROUND_PLUTO_LEO_NATAL_5,background,PLUTO,ANY,planet_natal_house,LEO,5,mixed,,,110,0
BACKGROUND_PLUTO_LEO_NATAL_6,background,PLUTO,ANY,planet_natal_house,LEO,6,mixed,,,110,0
BACKGROUND_PLUTO_LEO_NATAL_7,background,PLUTO,ANY,planet_natal_house,LEO,7,mixed,,,110,0
BACKGROUND_PLUTO_LEO_NATAL_8,background,PLUTO,ANY,planet_natal_house,LEO,8,mixed,,,110,0
BACKGROUND_PLUTO_LEO_NATAL_9,background,PLUTO,ANY,planet_natal_house,LEO,9,mixed,,,110,0
BACKGROUND_PLUTO_LEO_NATAL_10,background,PLUTO,ANY,planet_natal_house,LEO,10,mixed,,,110,0
