Template_ID,Cluster_ID,Month_ID,Event_Type,Valid_From,Peak_At,Valid_To,Carryover_Flag,Participating_Planets,Sign_Signature,Aspect_Signature,Max_Orb,Min_Planet_Count,Moon_Eligibility,Anchor_Planet,Anchor_Solar_House,Anchor_Natal_House,Personalization_Mode,House_Token_Planets,Date_Source,Date_Key,Date_Precision,Selection_Group,Supersedes_Cluster_IDs,Section_Order,Priority,Title,Paragraph_Template,Tags,Active_Flag
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S05_N12,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,5,12,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,潜在的なインスピレーションの浄化と静寂の時,{event_date}前後は、表面的な活動を一時休止し、無意識の奥底にある直観や夢のイメージを温める時間です。静寂の中で心の声に耳を傾けることで、次なる創作へ向けた豊かな原動力を蓄え、精神的な調和をしっかりと回復できます。落ち着いた対応を心がけましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S06_N01,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,6,1,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,実務習慣の根本的刷新と自己管理の徹底推進,{event_date}頃は、日々の作業手順や健康管理のやり方に抜本的な改革が求められる時期です。過度な無理や身体の悲鳴を無視する姿勢を改め、自分の適性に合った健全な生活リズムを再構築することで、持続可能な活動力を取り戻せます。自分を大切に整えましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S06_N02,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,6,2,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,業務経費の徹底精査と実務リソースの効率化,{event_date}前後は、仕事上の備品費や日々の細かな出費を厳しく見直す局面となります。費用対効果の低い作業手順や消耗品の無駄を徹底的に排除することで、手堅く無駄のない持続的な実務基盤をしっかりと整えられます。落ち着いた対応を心がけましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S06_N03,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,6,3,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,職場での率直な対話と業務連絡の抜本的改善,{event_date}頃は、仕事仲間との情報共有や指示系統の不備を徹底的に見つめ直す好機です。曖昧な表現や感情的なしこりを排し、明確で建設的なコミュニケーションを徹底することで、業務上のミスや誤解を未然に防ぐことができます。丁寧な対話を心がけましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S06_N04,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,6,4,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,作業環境の徹底清掃と生活基盤の根本的再編,{event_date}前後は、自宅のデスク周りやオフィスの作業空間を根本から清掃・再整理するタイミングです。不要な書類や乱雑な物品を断固として処分し、集中できる快適な環境を整えることで、日々のストレスを大幅に軽減できます。安心できる環境を整えましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S06_N05,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,6,5,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,実務への情熱の再燃と効率的な工夫の徹底探求,{event_date}頃は、単調になりがちな日々の実務の中に自らの独創性や情熱を注ぎ込む好機となります。固定観念にとらわれない新しいアプローチや改善策を導入することで、作業効率を大きく高め、確かなやりがいを実感できます。落ち着いた対応を心がけましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S06_N06,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,6,6,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,労働プロセスの抜本的見直しと体調管理の強化,{event_date}前後は、日々の労働負担や生活習慣の歪みを徹底的に是正する重要な節目です。限界を超えた過密スケジュールを勇気を持って見直し、適切な休養を設けることで、心身の健康と安定したパフォーマンスを両立できます。体調管理を大切にしましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S06_N07,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,6,7,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,職場の役割分担の再編と対等な協力体制の確立,{event_date}頃は、同僚や業務委託先との役割分担において不均衡や摩擦が生じやすい時期です。お互いの責任範囲を率直に話し合い、対等で無理のない分担体制を再構築することで、健全で強固なチームワークを築けます。落ち着いた対応を心がけましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S06_N08,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,6,8,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,共同実務の責任精算と潜在的トラブルの根本解決,{event_date}前後は、放置されていた実務上の問題や引き継ぎの不備を根本から精算する時期です。関係者とともに問題の根源を洗い出し、実効性のある再発防止策を講じることで、将来的なリスクを未然に防ぐことができます。落ち着いた対応を心がけましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S06_N09,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,6,9,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,専門実務の高度化と大局的なキャリア目標の統合,{event_date}頃は、日々の実務スキルをより高次の専門性や将来のビジョンと結びつけて深める好機です。目先の作業にとどまらず、業界の動向を見据えた高度な知識を貪欲に吸収することで、実務家としての確固たる地位を築けます。着実に学びを深めましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S06_N10,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,6,10,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,地道な実務成果と社会的信用の強固な確立,{event_date}前後は、日々の誠実な労働の積み重ねが公の場での揺るぎない信用へと結実する大切な局面です。細かな約束や納期を厳格に守り抜くことで、組織や取引先からの深い信頼を獲得し、確かな足場を固めることができます。着実に歩みを進めましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S06_N11,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,6,11,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,チーム内の業務改善と助け合える環境の再整備,{event_date}頃は、職場やコミュニティ内の作業効率を全体最適の視点から見直す好機となります。個人の負担を軽減し、全員が持てる力を遺憾なく発揮できる風通しの良い仕組みを整えることで、組織全体の結束力を深められます。落ち着いた対応を心がけましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S06_N12,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,6,12,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,蓄積疲労の解消と心身の静かなメンテナンス,{event_date}前後は、無意識に溜め込んでいた慢性疲労や精神的重圧をリセットするための休養期間です。一時的に実務から離れ、静寂の中で心身を深く休めることで、自然な活力をしっかりと蘇らせ、次なる段階へ備えられます。落ち着いた対応を心がけましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S07_N01,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,7,1,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,対人関係の力関係調整と自己のスタンスの確立,{event_date}頃は、パートナーや重要な他者との間で主導権争いや感情的な緊張が生じやすい時期です。相手に迎合したり支配しようとしたりせず、自立した個としての軸をしっかりと保つことで、対等で健全な距離感を再構築しやすくなります。自分らしく向き合いましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S07_N02,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,7,2,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,共同事業の契約見直しと経済的条件の厳格化,{event_date}前後は、パートナーシップや共同作業における金銭条件や責任分担を徹底的に見つめ直す局面です。不公平な負担や曖昧な取り決めを断固として是正することで、将来のリスクを回避し、手堅く持続可能な協力体制を整えられます。着実に合意を形成しましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S07_N03,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,7,3,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,対人対話における率直な意思疎通と誤解の解消,{event_date}頃は、重要な相手との日常会話で隠れていた本音や不満が浮き彫りになりやすい好機です。言葉を濁さずに事実と感情を丁寧に切り離して話し合うことで、根本的な誤解を解消し、より強固な信頼関係を結び直すことができます。誠実に対話を重ねましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S07_N04,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,7,4,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,身近な絆の根本的見直しと私的空間の安心確保,{event_date}前後は、パートナーとともに家庭環境や私的な生活ルールのあり方を根本から再考するタイミングです。お互いのプライベートな領域を尊重し合う境界線を明確にすることで、心から安らげる落ち着いた関係性を再構築できます。安心できる空間を整えましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S07_N05,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,7,5,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,愛情表現の純化と対人関係における歓びの探求,{event_date}頃は、親密な間柄において執着や束縛を手放し、純粋な愛情や共通の楽しみを分かち合いたい時です。形式的な義務感を排してお互いの自由な個性を認め合うことで、関係性に温かな活気と深い情緒的充足を取り戻せます。自然体で向き合いましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S07_N06,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,7,6,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,共同作業の役割分担の刷新と負担の公平な調整,{event_date}前後は、日々の共同実務や生活上の役割分担における歪みを徹底的に是正する局面となります。一方に過重な負担がかかる構造を改め、現実的な作業手順を共有することで、無理なく支え合える持続可能なパートナーシップを築けます。落ち着いた対応を心がけましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S07_N07,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,7,7,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,パートナーシップの根本的再編と真の信頼構築,{event_date}頃は、契約関係や重要な対人関係の土台そのものを根本から問い直す決定的な節目です。表面的な取り繕いや妥協をしっかりと手放し、納得のいく合意を交わすことで、何事にも揺るがない真の信頼の絆を確立できます。着実に対話を重ねましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S07_N08,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,7,8,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,深層的な感情的葛藤の清算と相互依存の克服,{event_date}前後は、相手との間にある精神的・物質的な依存関係や執着を深く掘り下げて清算する時期です。過去の傷や心理的な支配から脱却することで、お互いを尊重し合える身軽で純粋な結びつきへと昇華させることができます。心穏やかに過ごしましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S07_N09,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,7,9,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,共通の人生哲学の探求と大局的な関係性の確立,{event_date}頃は、ふたりで目指すべき長期的な理念や価値観について深く語り合う好機となります。目先の利害や感情的な対立を超えて大局的な視野を共有することで、精神的な結びつきが一段と深まり、力強く歩調を合わせられます。着実に歩みを進めましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S07_N10,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,7,10,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,公的なパートナーシップの確立と社会的責任遂行,{event_date}前後は、社会的な立場や対外的な共同責任において誠実な連携が求められる局面です。公の場での約束事を厳格に守り、透明性の高い協調関係を維持することで、周囲からの絶大な信用と確固たる社会的地位を築けます。落ち着いた対応を心がけましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S07_N11,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,7,11,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,開かれた交友関係の推進と健全な連帯感の構築,{event_date}頃は、閉鎖的な二人だけの世界から視野を広げ、共通の友人やコミュニティとの交流を促す時期です。外部の風通しの良い刺激を取り入れることで、関係性の停滞を打破し、互いの自由を尊重できる豊かな連帯感を深められます。前向きに交流を楽しみましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S07_N12,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,7,12,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,過去の人間関係の浄化と心の奥底の和解,{event_date}前後は、かつての対人トラブルや別れの痛みを静かに受容し、心の中で和解を果たすための大切な時間です。過去への未練や怒りを穏やかに手放すことで、対人関係に対する恐れを克服し、清らかな心で未来へ進む準備が整います。心静かに過ごしましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S08_N01,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,8,1,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,深層心理の根本的変容と自己のスタンスの確立,{event_date}頃は、自らの心の奥底にある執着や抑圧された感情と真正面から向き合う変容の時期です。他者への依存や恐れを手放し、自らの内なる強さを再発見することで、揺るぎない精神的な自立をしっかりと確立できます。落ち着いた対応を心がけましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S08_N02,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,8,2,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,共有財産の徹底精査と資産運用の抜本的見直し,{event_date}前後は、共同名義の資産や保険、ローンなどの契約条件を徹底的に見つめ直す局面です。曖昧な取り決めや不公平な負担をきれいに精算することで、将来的な財政リスクを排除し、手堅く健全な資産基盤を整えられます。落ち着いた対応を心がけましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S08_N03,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,8,3,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,親密な関係における秘密の開示と本音対話の推進,{event_date}頃は、信頼できる相手と普段は語られない繊細な話題や本音を深く共有する好機です。心理的な防衛を緩め、真実を率直に伝え合うことで、長年のわだかまりを解き、深い安心感に満ちたコミュニケーションを築けます。落ち着いた対応を心がけましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S08_N04,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,8,4,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,家族間の継承問題の解決と私的基盤の浄化,{event_date}前後は、家族や身内から引き継いだ感情的なしがらみや家庭内の重責を根本から整理する時です。過去の経緯を感情的にならずに紐解き、健全なルールを再構築することで、心から安らげる私的空間を取り戻せます。落ち着いた対応を心がけましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S08_N05,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,8,5,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,情熱の昇華と深層心理に基づく創作の徹底探求,{event_date}頃は、自らの奥深い感情や激しい情熱を創作活動や探求へと昇華させる好機です。表層的な美しさを超え、人間の本質に迫るような迫真の表現に挑むことで、唯一無二の独創性と深い充実感をしっかりと味わえます。落ち着いた対応を心がけましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
2026_10_VENUS_PLUTO_RETROGRADE_SQUARE_S08_N06,2026_10_VENUS_PLUTO_RETROGRADE_SQUARE,2026-10,aspect_cluster,2026-10-18T00:00:00+09:00,2026-10-20T15:56:00+09:00,2026-10-22T23:59:59+09:00,0,VENUS|PLUTO,VENUS:SCORPIO|PLUTO:AQUARIUS,VENUS-PLUTO:90,3,2,not_applicable,VENUS,8,6,anchor_house,VENUS|PLUTO,swiss_ephemeris,VENUS:PLUTO:90:2026-10-20,exact_day,OCT_VALUES_POWER_REVIEW,,55,90,心理的重圧の解放と日々の生活習慣の刷新,{event_date}前後は、無意識に抱え込んでいた精神的な緊張を解き放ち、日々の実務習慣を整える局面です。負担の大きい作業手順を徹底的に改善し、十分な休息を確保することで、心身の健康と安定した生活リズムを回復できます。落ち着いた対応を心がけましょう。,square;venus;pluto;venus_retrograde;pluto_direct;review,1
