Template_ID,Month_ID,Section_Order,Planet,Event_Type,Transit_Sign_From,Transit_Sign_To,Solar_House_From,Solar_House_To,Natal_House_From,Natal_House_To,Natal_House_At_Event,Date_Source,Date_Key,Date_Precision,Paragraph_Template,Priority,Active_Flag
2026_09_SIGN_MARS_CANCER_LEO_S06_S07_N09,2026-09,50,MARS,sign_ingress,CANCER,LEO,6,7,ANY,ANY,9,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移ることで、学んだことを日課で試す流れが、異なる経験を持つ相手と見解を交わす流れへ広がります。正しさを競う討論にせず、互いの前提と確かめたい事実を出し合うことが、一人では届かなかった視野を開きます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S06_S07_N10,2026-09,50,MARS,sign_ingress,CANCER,LEO,6,7,ANY,ANY,10,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}を境に火星が獅子座へ移ると、実務の品質や進行を支える力が、顧客や協力者との公的な関係を動かす力へ変わります。評価を得るため要望をすべて受けず、目的、責任範囲、決裁者を対話でそろえることが、信頼される立場を守ります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S06_S07_N11,2026-09,50,MARS,sign_ingress,CANCER,LEO,6,7,ANY,ANY,11,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移る頃、仲間の活動を実務で支える流れから、未来像を共有する相手と連携の軸を作る流れへ進みます。全員に同じ熱量を求めず、誰と何を約束し、どこで判断するか選ぶことが、集団の中で行動力を生かします。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S06_S07_N12,2026-09,50,MARS,sign_ingress,CANCER,LEO,6,7,ANY,ANY,12,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}に火星が獅子座へ入ると、見えない疲れを一人で整える段階から、信頼できる相手へ支援を求める段階へ進みます。答えを急いで引き出そうとせず、一人で休みたい時間、聞いてほしい話、手伝ってほしいことを分けて伝えることが、無理のない支えを作ります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S07_S08_N01,2026-09,50,MARS,sign_ingress,CANCER,LEO,7,8,ANY,ANY,1,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移ると、相手との釣り合いを整える力が、弱さや責任も含めて深く関わる力へ変わります。親密さのために自分の輪郭を消さず、預けられることと自分で決めることを明言することが、結びつきの中の主体性を守ります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S07_S08_N02,2026-09,50,MARS,sign_ingress,CANCER,LEO,7,8,ANY,ANY,2,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}の火星・獅子座入りを境に、互いの価値や交換条件を交渉する流れが、共有資金や長く残る負担を実際に動かす流れへ進みます。好意で持ち分を曖昧にせず、残す資源、共同で使う額、決裁の条件を決めることが、安定した信頼を支えます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S07_S08_N03,2026-09,50,MARS,sign_ingress,CANCER,LEO,7,8,ANY,ANY,3,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ入ると、公平に意見を交わす力が、言葉の奥にある事情や秘密へ踏み込む力へ変わります。本音を引き出そうと質問を重ねず、話せる範囲と記録に残す範囲を先に確かめることが、深い対話の安全を守ります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S07_S08_N04,2026-09,50,MARS,sign_ingress,CANCER,LEO,7,8,ANY,ANY,4,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}に火星が獅子座へ移ることで、家族との折り合いをつける力が、住まい、援助、継承など長く共有する責任を整理する力へ進みます。昔からの情で決めず、誰が判断し、何を担い、どこへ連絡するかを明記することが、家庭の安心を現実的に守ります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S07_S08_N05,2026-09,50,MARS,sign_ingress,CANCER,LEO,7,8,ANY,ANY,5,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移る頃、恋や創作を一緒に楽しむ熱が、時間、費用、感情を深く注ぐ力へ変わります。夢中な勢いで将来まで約束せず、続けたい喜びと守りたい余白を互いに示すことが、表現や愛情へ信頼できる深さを加えます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S07_S08_N06,2026-09,50,MARS,sign_ingress,CANCER,LEO,7,8,ANY,ANY,6,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}の火星・獅子座入りは、仕事や健康を相手と調整する力を、不在時の対応や見えにくいケアまで共同で備える力へ移します。善意だけに頼らず、引き継ぐ情報、使える制度、休む合図を具体的にそろえることが、日常の支えを持続させます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S07_S08_N07,2026-09,50,MARS,sign_ingress,CANCER,LEO,7,8,ANY,ANY,7,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ入ると、誰と組むか選ぶ段階から、その相手と責任や秘密をどこまで共有するか決める段階へ進みます。近さを忠誠心の証明にせず、同意できること、保留すること、撤回の方法を並べることが、対等さを失わない親密さを育てます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S07_S08_N08,2026-09,50,MARS,sign_ingress,CANCER,LEO,7,8,ANY,ANY,8,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}に火星が獅子座へ移ると、対人上の約束を整える力が、共同資産、返済、権限など共有の仕組みを動かす力へ深まります。信頼しているからと確認を省かず、名義、期限、見直し方を一覧にすることが、曖昧な負担を公平に分け直します。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S07_S08_N09,2026-09,50,MARS,sign_ingress,CANCER,LEO,7,8,ANY,ANY,9,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移ることで、異なる考えを交換する流れが、重要な問いを誰かと掘り下げる共同探究へ進みます。刺激的な結論を先に広めず、根拠の出所、検証する担当、共有範囲を決めることが、知識を責任ある力へ変えます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S07_S08_N10,2026-09,50,MARS,sign_ingress,CANCER,LEO,7,8,ANY,ANY,10,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}を境に火星が獅子座へ移ると、仕事上の協力関係を動かす力が、成果の所有、機密、損失時の責任へ踏み込む力に変わります。信頼されたい一心で判断権を預けず、誰が決め、どこまで説明し、何を記録するか定めることが、公的な立場を守ります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S07_S08_N11,2026-09,50,MARS,sign_ingress,CANCER,LEO,7,8,ANY,ANY,11,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移る頃、仲間との連携を広げる力が、共同計画へ資金、情報、権限を持ち寄る力へ変わります。中心人物の善意へ運営を預けず、利用条件、決定手順、離れる場合の扱いを共有することが、未来の構想を皆の責任として育てます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S07_S08_N12,2026-09,50,MARS,sign_ingress,CANCER,LEO,7,8,ANY,ANY,12,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}に火星が獅子座へ入ると、支えてくれる相手との距離を整える力が、胸の内に残る怖れや執着を安全に見つめる力へ変わります。すべてを明かして理解を迫らず、話せる範囲と一人で休む時間を自分で選ぶことが、静かな信頼と回復を守ります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S08_S09_N01,2026-09,50,MARS,sign_ingress,CANCER,LEO,8,9,ANY,ANY,1,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移ると、深い関わりの中で自分を守る力が、その経験を携えて未知の世界へ踏み出す力へ変わります。誰かの価値観をそのまま掲げず、学ぶテーマと訪れたい場所を自分で一つ選ぶことが、進む方向を明確にします。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S08_S09_N02,2026-09,50,MARS,sign_ingress,CANCER,LEO,8,9,ANY,ANY,2,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}の火星・獅子座入りを境に、共有資金や長期的な負担へ向いていた力が、学び、資格、遠出へ自分の資源を投じる力へ開かれます。期待だけで費用を決めず、生活に残す額、得たい技能、使う期限を比べることが、納得できる挑戦を支えます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S08_S09_N03,2026-09,50,MARS,sign_ingress,CANCER,LEO,8,9,ANY,ANY,3,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ入ると、秘密や背景を読み取る力が、得た理解を広い文脈へ置いて伝える力へ変わります。個人的な体験を唯一の答えにせず、出所、反対例、残る疑問も添えて発信することが、言葉で人の視野を開きます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S08_S09_N04,2026-09,50,MARS,sign_ingress,CANCER,LEO,8,9,ANY,ANY,4,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}に火星が獅子座へ移ることで、家族の資産や受け継いだ責任を扱う力が、家の歴史を土地、文化、時代の背景まで調べる力へ広がります。身内の語りだけで結論を固めず、記録を探して異なる立場へ尋ねることが、自分なりのルーツを育てます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S08_S09_N05,2026-09,50,MARS,sign_ingress,CANCER,LEO,8,9,ANY,ANY,5,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移る頃、恋や創作へ深く没頭する熱が、未知の技法、文化、体験へ飛び込む熱へ変わります。評価される形を急いで整えず、今まで選ばなかった表現を実際に習うことが、喜びの源と作品の可能性を広げます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S08_S09_N06,2026-09,50,MARS,sign_ingress,CANCER,LEO,8,9,ANY,ANY,6,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}の火星・獅子座入りは、保険や引き継ぎなど見えにくい支えを整える力を、制度や専門知識を体系的に学ぶ力へ移します。断片情報に反応して動かず、相談先、適用条件、必要書類を比較することが、学びを仕事や健康管理の指針へ変えます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S08_S09_N07,2026-09,50,MARS,sign_ingress,CANCER,LEO,8,9,ANY,ANY,7,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ入ると、二人で責任や秘密を共有する段階から、互いの信念や将来像を行動で確かめる段階へ進みます。同じ答えを親密さの条件にせず、影響を受けた経験や一緒に学びたいことを提案することが、違いを含んだ道筋を作ります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S08_S09_N08,2026-09,50,MARS,sign_ingress,CANCER,LEO,8,9,ANY,ANY,8,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}に火星が獅子座へ移ると、共同資源や権限を点検する力が、それを支える法律、倫理、社会制度を理解する力へ広がります。自分たちの事情だけで押し切らず、専門家の見解と反対例を確認することが、共有の決定に強い根拠を与えます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S08_S09_N09,2026-09,50,MARS,sign_ingress,CANCER,LEO,8,9,ANY,ANY,9,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移ることで、個人的な問いを深く掘る力が、得た世界観を学びや議論の場で検証する力へ進みます。結論を権威として掲げず、調べた過程と残る疑問を公開することが、理解をさらに更新する出会いにつながります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S08_S09_N10,2026-09,50,MARS,sign_ingress,CANCER,LEO,8,9,ANY,ANY,10,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}を境に火星が獅子座へ移ると、仕事の裏側で機密や権限を担う力が、専門性と倫理観を社会へ示す力へ変わります。肩書きで正しさを印象づけず、根拠、判断の限界、確認先を説明できるよう整えることが、公的な役割への信頼を守ります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S08_S09_N11,2026-09,50,MARS,sign_ingress,CANCER,LEO,8,9,ANY,ANY,11,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移る頃、仲間と資金や責任を共有する力が、異なる地域や分野の人と理念を学び合う力へ変わります。大きな理想だけで参加を促さず、背景の違いと現場で試せる方法を持ち寄ることが、未来の計画に柔軟な道筋を作ります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S08_S09_N12,2026-09,50,MARS,sign_ingress,CANCER,LEO,8,9,ANY,ANY,12,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}に火星が獅子座へ入ると、胸の内の怖れや手放せない思いを見つめる力が、静かな学びから経験の意味を探す力へ変わります。無理に前向きな物語へまとめず、心に残る問いを書き、考えを休ませる時間も確保することが、内側の視野を広げます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S09_S10_N01,2026-09,50,MARS,sign_ingress,CANCER,LEO,9,10,ANY,ANY,1,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移ると、学びながら自分の信念を守る力が、その考えを公の役割として実行する力へ変わります。正しさを証明するために前へ出ず、引き受ける責任と譲れない基準を自分の言葉で示すことが、自然な指導力を育てます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S09_S10_N02,2026-09,50,MARS,sign_ingress,CANCER,LEO,9,10,ANY,ANY,2,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}の火星・獅子座入りを境に、学びや遠出へ資源を注ぐ力が、身につけた技能を仕事と対価へ結びつける力へ移ります。評価を急いで強く要求せず、提供できる範囲、必要な時間、継続費を具体化することが、役割に見合う条件交渉を支えます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S09_S10_N03,2026-09,50,MARS,sign_ingress,CANCER,LEO,9,10,ANY,ANY,3,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ入ると、知識を集めて視野を広げる力が、方針を伝え人を動かす力へ変わります。情報量で主導権を握ろうとせず、目的、期限、判断の根拠を短くそろえることが、発言を公的な責任と次の行動へつなげます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S09_S10_N04,2026-09,50,MARS,sign_ingress,CANCER,LEO,9,10,ANY,ANY,4,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}に火星が獅子座へ移ることで、家族や土地の背景を理解する力が、その経験を社会で担う役割へ生かす力へ進みます。外の期待に応えるため家の事情を後回しにせず、守る時間と引き受ける仕事の境界を先に示すことが、足元のある挑戦を支えます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S09_S10_N05,2026-09,50,MARS,sign_ingress,CANCER,LEO,9,10,ANY,ANY,5,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移る頃、未知の表現を試す熱が、作品や企画を人前へ送り出す熱へ変わります。注目を集める演出だけに力を使わず、誰へ届けるか、どこを完成とするか、次に何を磨くかを決めることが、創造性を確かな実績へ育てます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S09_S10_N06,2026-09,50,MARS,sign_ingress,CANCER,LEO,9,10,ANY,ANY,6,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}の火星・獅子座入りは、制度や技術を学ぶ力を、現場の手順を改善し責任を担う力へ移します。意欲のまま担当を増やさず、優先順位、確認先、休止の基準まで仕事の流れに組み込むことが、専門性を継続できる働き方として定着させます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S09_S10_N07,2026-09,50,MARS,sign_ingress,CANCER,LEO,9,10,ANY,ANY,7,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ入ると、相手と理想や将来像を探る力が、協力を契約や公の役割として動かす力へ変わります。勢いで代表や決定権を引き受けず、目的、担当、見直す時点を二人で言葉にすることが、対等な連携を長く支えます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S09_S10_N08,2026-09,50,MARS,sign_ingress,CANCER,LEO,9,10,ANY,ANY,8,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}に火星が獅子座へ移ると、制度や倫理を調べる力が、資金、権限、機密を扱う立場で判断を実行する力へ変わります。自分だけで早く結論を出さず、記録する事項、確認者、説明できる範囲を定めることが、共有資源と公の信用を守ります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S09_S10_N09,2026-09,50,MARS,sign_ingress,CANCER,LEO,9,10,ANY,ANY,9,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移ることで、研究や旅から答えを探す力が、得た知識を教え、発表し、社会へ還元する力へ進みます。肩書きを得ることだけを目標にせず、誰のどんな判断を助けたいかを絞ることが、専門性を生かす舞台を具体化します。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S09_S10_N10,2026-09,50,MARS,sign_ingress,CANCER,LEO,9,10,ANY,ANY,10,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}を境に火星が獅子座へ移ると、広い可能性を探る力が、目標を選び成果へ向けて指揮する力へ変わります。大きな約束で存在感を示さず、今決めること、任せること、後で見直すことを分けるほど、責任ある立場でも推進力を保てます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S09_S10_N11,2026-09,50,MARS,sign_ingress,CANCER,LEO,9,10,ANY,ANY,11,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移る頃、仲間と理念を学び合う力が、集団の方針を提案し計画を前へ進める力へ変わります。全員を一つの目標へ急がせず、異論を聞く場、担当者、最初に試す範囲を決めることが、未来への構想を共同の実績にします。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S09_S10_N12,2026-09,50,MARS,sign_ingress,CANCER,LEO,9,10,ANY,ANY,12,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}に火星が獅子座へ入ると、静かな学びで内側の理解を深める力が、その知恵を人の役に立つ仕事へ移す力に変わります。まだ公にする準備がない案を急いで掲げず、調査、支援、下準備のどこを担うか決めることが、見えにくい努力を確かな貢献へつなげます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S10_S11_N01,2026-09,50,MARS,sign_ingress,CANCER,LEO,10,11,ANY,ANY,1,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移ると、期待される役割を守る力が、自分らしい提案で仲間を集める力へ変わります。肩書きで人を動かそうとせず、実現したい未来と最初に担えることを率直に示すことが、個性を生かせる協力の入口になります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S10_S11_N02,2026-09,50,MARS,sign_ingress,CANCER,LEO,10,11,ANY,ANY,2,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}の火星・獅子座入りを境に、仕事の成果と対価を確保する力が、仲間と資源を持ち寄り計画を動かす力へ移ります。熱意だけで会費や出資を決めず、用途、自分の上限、成果の分け方を確認することが、生活を守りながら参加する土台になります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S10_S11_N03,2026-09,50,MARS,sign_ingress,CANCER,LEO,10,11,ANY,ANY,3,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ入ると、公式な方針を伝える力が、複数の意見を集めて次の案を作る力へ変わります。発言の速さで議論を主導せず、論点、異論、保留事項を共有できる形にすることが、ネットワークの知恵を実行へ移します。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S10_S11_N04,2026-09,50,MARS,sign_ingress,CANCER,LEO,10,11,ANY,ANY,4,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}に火星が獅子座へ移ることで、家庭を守りながら社会的責任を担う力が、地域や仲間と暮らしを支え合う力へ広がります。家を交流の拠点として無理に開かず、必要な助けと提供できる時間を相談することが、居場所を保った連携を育てます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S10_S11_N05,2026-09,50,MARS,sign_ingress,CANCER,LEO,10,11,ANY,ANY,5,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移る頃、作品を完成させ評価へつなぐ力が、受け手や仲間と次の表現を育てる力へ変わります。反応の多さを競わず、実験したい技法と互いの得意を持ち寄ることが、創作の楽しさを共同企画へ広げます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S10_S11_N06,2026-09,50,MARS,sign_ingress,CANCER,LEO,10,11,ANY,ANY,6,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}の火星・獅子座入りは、自分の実務をやり遂げる力を、チーム全体の動きを改善する力へ移します。個人の我慢で遅れを埋めず、連絡経路、代替担当、休止の合図を仲間と試すことが、健康と成果の両方を守れる運用につながります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S10_S11_N07,2026-09,50,MARS,sign_ingress,CANCER,LEO,10,11,ANY,ANY,7,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ入ると、二人の協力を公の役割として守る力が、その連携をより広い仲間へ開く力に変わります。勢いで外部を巻き込まず、参加先、説明する人、二人に残す時間を相談することが、関係を損なわない展開を支えます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S10_S11_N08,2026-09,50,MARS,sign_ingress,CANCER,LEO,10,11,ANY,ANY,8,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}に火星が獅子座へ移ると、資金や機密を伴う職務を管理する力が、共同計画の共有範囲を設計する力へ変わります。親しさだけを信用の証しにせず、承認手順、閲覧権、退出時の扱いを決めることが、仲間と重要な資源を守ります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S10_S11_N09,2026-09,50,MARS,sign_ingress,CANCER,LEO,10,11,ANY,ANY,9,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移ることで、専門性を社会で実践する力が、異分野の仲間と未来の課題へ挑む力へ広がります。自分の分野の正解を押し通さず、共通の問い、用語の違い、試せる範囲を確認することが、新しい構想を前進させます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S10_S11_N10,2026-09,50,MARS,sign_ingress,CANCER,LEO,10,11,ANY,ANY,10,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}を境に火星が獅子座へ移ると、自分が先頭で成果を出す力が、経験と権限を次の担い手へ渡す力へ変わります。主導権を失うことを恐れて抱え込まず、判断基準、任せる範囲、相談の時点を共有することが、目標を長く動かせる体制を作ります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S10_S11_N11,2026-09,50,MARS,sign_ingress,CANCER,LEO,10,11,ANY,ANY,11,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移る頃、集団の中で役割を果たす力が、共有したい未来へ参加の形を作る力に変わります。全員へ同じ熱量を求めず、企画、助言、見守りなど複数の関わり方を用意することが、仲間の持ち味を生かす協働を育てます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S10_S11_N12,2026-09,50,MARS,sign_ingress,CANCER,LEO,10,11,ANY,ANY,12,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}に火星が獅子座へ入ると、表立たない準備で責任を支える力が、静かに助け合える仲間の連絡網を作る力へ変わります。広く支援を求める前に、相談相手、秘密にする範囲、休息が必要な合図を決めることが、消耗しにくい支え合いを整えます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S11_S12_N01,2026-09,50,MARS,sign_ingress,CANCER,LEO,11,12,ANY,ANY,1,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移ると、仲間の中で存在感を示す力が、人目を離れて自分の調子を立て直す力へ変わります。参加を止めることを敗北と考えず、身体が楽になる予定と一人で進めたい準備を選ぶことが、次の意思表示を強くします。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S11_S12_N02,2026-09,50,MARS,sign_ingress,CANCER,LEO,11,12,ANY,ANY,2,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}の火星・獅子座入りを境に、仲間と資源を集める力が、自分の安心を守るため支出と持ち物を整理する力へ移ります。付き合いの費用や継続契約を勢いで残さず、今後も使うものと静かに手放すものを分けることが、暮らしの余力を取り戻します。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S11_S12_N03,2026-09,50,MARS,sign_ingress,CANCER,LEO,11,12,ANY,ANY,3,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ入ると、仲間へ呼びかけ議論を動かす力が、連絡を絞り言葉になる前の考えを整える力へ変わります。すべてに即答せず、返信期限を知らせて下書きへ置くことが、衝動的な発言を減らし本当に伝える内容を磨きます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S11_S12_N04,2026-09,50,MARS,sign_ingress,CANCER,LEO,11,12,ANY,ANY,4,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}に火星が獅子座へ移ることで、地域や仲間の居場所を守る力が、家の内側へ戻って心身を回復させる力へ変わります。外の相談を持ち帰らず、人を招かない時間、片づける場所、家族だけで話す範囲を決めることが、安心できる基盤を整えます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S11_S12_N05,2026-09,50,MARS,sign_ingress,CANCER,LEO,11,12,ANY,ANY,5,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移る頃、仲間と作品を広げる熱が、公開前の発想や試作を一人で育てる熱へ変わります。反応を得るため完成を急がず、失敗してもよい素材や技法を試す時間を確保することが、まだ見えない創作の芯を強くします。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S11_S12_N06,2026-09,50,MARS,sign_ingress,CANCER,LEO,11,12,ANY,ANY,6,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}の火星・獅子座入りは、仲間と仕事の流れを改善する力を、未処理の作業と疲れを静かに減らす力へ移します。役立とうとして稼働を続けず、止める業務、引き継ぐ案件、回復へ使う時間を明記することが、日常を立て直す余白になります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S11_S12_N07,2026-09,50,MARS,sign_ingress,CANCER,LEO,11,12,ANY,ANY,7,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ入ると、二人で人間関係や計画を広げる力が、関係の中で言えなかった負担を整理する力へ変わります。次の約束を増やす前に、一人で考える時間と支えてほしい事柄を分けて伝えることが、無理のない距離を作ります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S11_S12_N08,2026-09,50,MARS,sign_ingress,CANCER,LEO,11,12,ANY,ANY,8,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}に火星が獅子座へ移ると、共同計画で資金や情報を動かす力が、残る負担や機密を非公開で整理する力へ変わります。責任を曖昧に閉じず、返却、削除、保管の記録と確認者をそろえることが、共有を安全に終えて次へ進む助けになります。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S11_S12_N09,2026-09,50,MARS,sign_ingress,CANCER,LEO,11,12,ANY,ANY,9,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移ることで、異分野の仲間と未来を探る力が、学んだことを一人で検証し信念を整える力へ戻ります。新しい講座や答えを増やさず、心に残る問い、反対例、調べ直す資料を記すことが、次の探究に深さを与えます。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S11_S12_N10,2026-09,50,MARS,sign_ingress,CANCER,LEO,11,12,ANY,ANY,10,transit_calendar,MARS:sign_ingress:LEO,exact_day,{event_date}を境に火星が獅子座へ移ると、経験を仲間へ渡し未来を動かす力が、次の仕事へ向けて舞台裏を整える力へ変わります。すぐ新しい責任へ進まず、未完了の説明、権限の返却、休息を先に終えることが、公の場へ戻る準備を確かにします。,100,1
2026_09_SIGN_MARS_CANCER_LEO_S11_S12_N11,2026-09,50,MARS,sign_ingress,CANCER,LEO,11,12,ANY,ANY,11,transit_calendar,MARS:sign_ingress:LEO,exact_day,火星が{event_date}に蟹座から獅子座へ移る頃、共有する未来へ仲間を巻き込む力が、その願いと所属を静かに点検する力へ変わります。関係を断つ勢いで決めず、参加を休む期間、戻る条件、手放す担当を伝えることが、大切なつながりを穏やかに保ちます。,100,1
